aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['flat male vocal', 'orchestral', 'passionate', 'passionate female vocal', 'slow tempo', 'upbeat']","['happy', 'jazz', 'orchestral', 'piano']",1.0,"['slow tempo', 'upbeat']",[],['passionate'],"['passionate female vocal', 'flat male vocal']",d8748f04782f96a51df8f6d3cd735036
"['clapping', 'classical', 'emotional', 'fast tempo', 'folk', 'male vocalist']",[],2.0,['fast tempo'],"['classical', 'folk']",['emotional'],"['clapping', 'male vocalist']",f045cba65782f7b731d877145076794f
"['classical', 'emotional', 'medium tempo', 'no voice']","['energetic', 'piano', 'jazz', 'classical']",1.0,['medium tempo'],[],['emotional'],['no voice'],d51dc4d8aca5543a84e05c8bacb00511
"['drums', 'eerie', 'rock', 'upbeat']","['drums', 'jazz', 'funk', 'piano']",1.0,['upbeat'],['rock'],['eerie'],[],5a8ed5deb034cca87cf20a24aa85c0b7
"['bass', 'digital drums', 'medium tempo', 'no percussion', 'passionate', 'rap']","['energetic', 'drums', 'bass', 'rock']",1.0,['medium tempo'],['rap'],['passionate'],"['digital drums', 'no percussion']",88d6e6cadc8ee31b8ad2cd3c0967609e
"['bass', 'emotional', 'fast tempo', 'female singer', 'indie', 'no singer']","['energetic', 'drums', 'bass', 'rock', 'indie']",0.5,['fast tempo'],[],['emotional'],"['female singer', 'no singer']",4ede5836e3fb82d6e112ab18d0faa0f1
"['bass', 'happy mood', 'pop song', 'slow tempo']","['drums', 'bass', 'dance', 'funk', 'keyboard']",0.8,['slow tempo'],['pop song'],['happy mood'],[],086ac05ed486b18d6c995a4d727563e5
"['bass', 'happy mood', 'moderate tempo', 'no voices', 'percussion', 'rock']","['keyboard', 'jazz', 'bass', 'funk']",0.8,['moderate tempo'],['rock'],['happy mood'],"['percussion', 'no voices']",14d8e67c346722482db87277cf0e1948
"['male singer', 'male voice', 'medium tempo', 'passionate', 'rap', 'soulful']","['jazz', 'funk', 'piano']",1.0,['medium tempo'],"['soulful', 'rap']",['passionate'],"['male voice', 'male singer']",6aa3531d144e0f8fe51867a4d9e242dc
"['bass guitar', 'dance', 'drums', 'energetic', 'female voice', 'medium tempo', 'medium to uptempo', 'techno', 'upbeat', 'uptempo']","['energetic', 'drums', 'bass', 'dance', 'pop']",0.5,"['upbeat', 'medium to uptempo', 'uptempo', 'medium tempo']",['techno'],['energetic'],"['female voice', 'bass guitar']",15903fd26f03ff1da410f3f14a763463
"['acoustic guitar', 'cinematic', 'drums', 'meditative', 'no voice', 'percussion', 'slow tempo']","['electronic', 'happy', 'piano']",0.8,['slow tempo'],['cinematic'],['meditative'],"['percussion', 'no voice', 'drums', 'acoustic guitar']",6c9260d39a0282a9c74ffcdcc9a999f6
"['bass', 'dance music', 'emotional', 'heavy metal', 'male voice', 'moderate tempo', 'passionate', 'rock', 'slow tempo']","['energetic', 'drums', 'bass', 'guitar', 'jazz']",2.0,"['slow tempo', 'moderate tempo']","['rock', 'dance music']","['heavy metal', 'emotional', 'passionate']",['male voice'],fa09ee88afac117608ad6a23966389e4
"['ambient', 'groovy bass line', 'male vocalist', 'meditative', 'slow tempo']","['ambient', 'energetic', 'electronic', 'piano']",2.0,['slow tempo'],[],['meditative'],"['male vocalist', 'groovy bass line']",68aa5c831be2891cf7f9243224a8a95c
"['acoustic guitar', 'fast tempo', 'female singer', 'gospel', 'passionate']",[],2.0,['fast tempo'],['gospel'],['passionate'],"['acoustic guitar', 'female singer']",46b8e3b53cc4072856aebfa06333c802
"['cheerful', 'dance', 'e-bass', 'medium tempo', 'percussion', 'strings']",[],2.0,['medium tempo'],['dance'],['cheerful'],"['e-bass', 'strings', 'percussion']",e81863d7042bf0645f0e3566ad748d5d
"['electronic dance music', 'groovy bass line', 'hip hop', 'meditative', 'medium tempo', 'steady drumming rhythm']","['happy', 'folk', 'guitar']",0.5,['medium tempo'],"['electronic dance music', 'hip hop']",['meditative'],"['steady drumming rhythm', 'groovy bass line']",d5e226549d2cd1a887a67b9b52a231ba
"['acoustic drums', 'energetic', 'medium tempo', 'pop']",[],2.0,['medium tempo'],['pop'],['energetic'],['acoustic drums'],5747e00a39e8e470b2ed4bab05e66116
"['emotional', 'folk', 'groovy', 'orchestra', 'passionate']","['happy', 'folk', 'orchestral', 'piano']",0.5,['groovy'],[],"['passionate', 'emotional']",['orchestra'],524654f8817ea38a61844cbb9584615a
"['ambient', 'ambient sounds', 'calming', 'digital drums', 'hypnotic', 'slow tempo', 'trance']","['ambient', 'energetic', 'electronic', 'piano']",2.0,['slow tempo'],"['trance', 'ambient sounds']","['calming', 'hypnotic']",['digital drums'],4b032e25f900d79a7031391d76ad31f2
"['drums', 'e-guitar', 'medium tempo', 'playful', 'pop']","['drums', 'bass', 'rock', 'emotional', 'pop']",0.8,['medium tempo'],[],['playful'],['e-guitar'],e943afade77b2dec5247faf71cfbab0d
"['bass', 'emotional', 'harsh', 'metal', 'passionate female vocal', 'rock', 'slow tempo']","['emotional', 'strings', 'orchestral']",0.5,['slow tempo'],"['rock', 'metal']","['emotional', 'harsh']","['passionate female vocal', 'bass']",ffca492e5e590706c6c9b3e88b7c8376
"['drums', 'hip hop', 'medium to uptempo', 'playful', 'slow tempo', 'trumpets']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",0.5,"['medium to uptempo', 'slow tempo']",['hip hop'],['playful'],['trumpets'],1f1130d021499e3b6408bbb442fd20f8
"['bass', 'hard rock', 'medium tempo', 'metal']","['drums', 'bass', 'metal', 'funk', 'jazz']",1.0,['medium tempo'],[],['hard rock'],[],34e16f7da85b6705af2478c239e2b346
"['dance', 'folk song', 'fun', 'guitar', 'happy', 'mid tempo', 'pop', 'slow tempo', 'soothing']","['drums', 'bass', 'guitar', 'dance', 'funk', 'pop', 'keyboard', 'piano']",1.0,"['slow tempo', 'mid tempo']","['folk song', 'dance']","['happy', 'fun', 'soothing']",[],13e04f580f49b093299211bdc1b98df9
"['drums', 'energetic', 'medium tempo', 'percussion', 'pop']","['drums', 'bass', 'dance', 'pop', 'keyboard', 'happy', 'house']",2.0,['medium tempo'],[],['energetic'],['percussion'],d5a1d84ae34dcca85cf8fcb4d92e53bc
"['ambient', 'calming', 'classical music', 'dreamy', 'emotional', 'flat male vocal', 'groovy bass', 'guitar solo', 'keyboard', 'no voice', 'rock', 'slow tempo']","['energetic', 'bass', 'rock']",1.5,['slow tempo'],"['ambient', 'rock', 'classical music']","['calming', 'emotional', 'dreamy']","['flat male vocal', 'guitar solo', 'no voice', 'keyboard', 'groovy bass']",bd0d96aaa4135e1679f0f787c92d86f5
"['ambient', 'bass', 'classical', 'eerie', 'ethereal', 'gentle', 'moderate tempo', 'no voice', 'slow tempo']","['bass', 'emotional', 'orchestral', 'ambient', 'piano']",0.8,"['moderate tempo', 'slow tempo']",['classical'],"['gentle', 'ethereal', 'eerie']",['no voice'],c69b670703be8d431392143d3a3a6a7b
"['ambient', 'female voice', 'meditative', 'no percussion', 'no voices', 'slow tempo']","['happy', 'pop', 'piano']",1.5,['slow tempo'],['ambient'],['meditative'],"['no percussion', 'no voices', 'female voice']",e095da767daf5569d35821e7e61ea567
"['bass guitar', 'danceable', 'emotional', 'energetic', 'keyboard', 'slow tempo', 'spiritual']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz']",0.5,['slow tempo'],['danceable'],"['energetic', 'spiritual', 'emotional']",['bass guitar'],602f5308df1de970329544f44682ac09
"['energetic', 'passionate female vocal', 'pop', 'slow tempo']","['emotional', 'pop', 'folk', 'guitar']",0.5,['slow tempo'],[],['energetic'],['passionate female vocal'],669cde3ce8efc3c2d1e00da7df03c270
"['bass', 'dance music', 'male voice', 'medium tempo', 'playful']","['drums', 'bass', 'pop', 'keyboard', 'happy']",1.5,['medium tempo'],['dance music'],['playful'],['male voice'],442aa8f2545c96592fe8014c57d7d7cc
"['acoustic guitar', 'exciting', 'male singer', 'medium tempo', 'slow tempo', 'trance', 'trumpets']","['emotional', 'piano', 'classical']",1.5,"['medium tempo', 'slow tempo']",['trance'],['exciting'],"['male singer', 'acoustic guitar', 'trumpets']",7487e0d9ad3668f48678c872a75147cc
"['drums', 'fast tempo', 'male voice', 'medium to uptempo', 'playful', 'pop song', 'rising pattern', 'techno', 'uptempo']","['energetic', 'drums', 'pop', 'bass']",0.5,"['medium to uptempo', 'uptempo', 'fast tempo', 'rising pattern']","['pop song', 'techno']",['playful'],['male voice'],82c78c0809ade287b6d91f8c0127a1de
"['ambient', 'emotional', 'guitar', 'intense', 'jazz', 'upbeat']","['guitar', 'funk', 'ambient', 'jazz', 'piano']",1.0,['upbeat'],['ambient'],"['intense', 'emotional']",[],d43773a421d7caa20415b3507018b73d
"['bass', 'happy mood', 'hard rock', 'playful', 'rock', 'slow tempo']","['energetic', 'drums', 'bass', 'rock', 'pop']",1.5,['slow tempo'],[],"['hard rock', 'playful', 'happy mood']",[],4bb5afcfef03f79f18320cea1ebdc0d9
"['bass', 'medium tempo', 'no voices', 'passionate', 'pop']","['drums', 'bass', 'rock', 'emotional', 'pop']",1.0,['medium tempo'],[],['passionate'],['no voices'],ee76059a2dde4046d1074001f2aea56f
"['emotional', 'groovy', 'jazz', 'male vocal', 'melancholic', 'piano']",[],2.0,['groovy'],['jazz'],"['emotional', 'melancholic']","['male vocal', 'piano']",daa729ade91c5f2c1e240fb21fb5bc71
"['dance', 'male voice', 'medium tempo', 'playful', 'sensual', 'soulful']","['jazz', 'funk', 'piano']",0.5,['medium tempo'],"['dance', 'soulful']","['sensual', 'playful']",['male voice'],544a26548c1a14d6d8e9109a0cc89973
"['clapping', 'classical', 'happy', 'medium tempo', 'tambourine', 'uptempo']","['emotional', 'piano', 'classical']",0.5,"['uptempo', 'medium tempo']",['classical'],['happy'],"['tambourine', 'clapping']",195d918c3f6b7b539930118c07e5e1c6
"['flat male vocal', 'medium to uptempo', 'passionate', 'passionate female vocal', 'pop', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",0.8,"['uptempo', 'medium to uptempo']",[],['passionate'],"['flat male vocal', 'passionate female vocal']",4f518713072e93eded6c5c10856d4f9b
"['ambient', 'calming', 'groovy bass', 'keyboard harmony', 'upbeat']","['ambient', 'emotional', 'electronic', 'piano']",2.0,['upbeat'],[],['calming'],"['keyboard harmony', 'groovy bass']",bc63cc296637ce8d93c117578b7b6220
"['drums', 'electronic music', 'energetic', 'medium tempo']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.5,['medium tempo'],['electronic music'],['energetic'],[],bcc3e1efa9bfa978e18524239995726b
"['cinematic', 'classical', 'emotional', 'medium tempo', 'no voice', 'piano']","['ambient', 'emotional', 'piano', 'classical']",0.8,['medium tempo'],['cinematic'],['emotional'],"['piano', 'no voice']",4cfb88382be73436f44b751494da5b28
"['epic', 'groovy', 'harsh', 'medium to uptempo', 'orchestral', 'passionate', 'percussion', 'strings', 'uptempo']","['piano', 'happy', 'orchestral', 'classical']",2.0,"['medium to uptempo', 'uptempo', 'groovy']",[],"['harsh', 'epic', 'passionate']","['strings', 'percussion']",234a1e16ce6ecf63bb7aeed13f3c0c78
"['bass', 'intense', 'male voice', 'no percussion', 'no voices', 'pop', 'slow tempo']","['drums', 'bass', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",0.8,['slow tempo'],['pop'],['intense'],"['no voices', 'no percussion', 'male voice']",6934e9c5080d350b8dae4ffa14a2833c
"['drums', 'electric guitar', 'electronic', 'fast tempo', 'funk', 'medium tempo', 'polyrhythms', 'upbeat']","['energetic', 'drums', 'bass', 'electronic', 'funk', 'rock', 'keyboard', 'violin']",2.0,"['upbeat', 'medium tempo', 'polyrhythms', 'fast tempo']",[],[],['electric guitar'],89cb4f86ae9936a50d22bef5495861f9
"['acoustic guitar', 'bass guitar', 'classical', 'joyful', 'no singer', 'uptempo']",[],2.0,['uptempo'],['classical'],['joyful'],"['acoustic guitar', 'no singer', 'bass guitar']",8353f6e178e585003f014ce512cea435
"['dreamy', 'drums', 'indie', 'male voice singing', 'medium tempo', 'no voice']","['drums', 'bass', 'rock', 'emotional', 'indie']",1.0,['medium tempo'],[],['dreamy'],"['male voice singing', 'no voice']",c2bd42b0d885951e389ba41c31a33a31
"['acoustic drums', 'danceable', 'electronic', 'energetic', 'male vocal', 'medium to uptempo', 'piano']",[],2.0,['medium to uptempo'],"['electronic', 'danceable']",['energetic'],"['acoustic drums', 'piano', 'male vocal']",579a8c83da234c77f46fe9261520b55a
"['ambient', 'dance music', 'ethereal', 'female singer', 'guitar', 'no voices', 'slow tempo', 'trumpets']","['drums', 'bass', 'guitar', 'funk', 'rock', 'keyboard']",0.8,['slow tempo'],"['ambient', 'dance music']",['ethereal'],"['trumpets', 'no voices', 'female singer']",7acb22b6387c8a5bd999f9fe82745924
"['chaotic', 'energetic', 'fast tempo', 'piano', 'rock']",[],2.0,['fast tempo'],['rock'],"['energetic', 'chaotic']",['piano'],01f25161bab791b9eb0aa534e8963346
"['fast tempo', 'heavy metal', 'male voice', 'rock']",[],2.0,['fast tempo'],['rock'],['heavy metal'],['male voice'],010ed1404faebf71103b57e903ba3efa
"['flat male vocal', 'jazz', 'joyful', 'piano', 'upbeat']",[],2.0,['upbeat'],['jazz'],['joyful'],"['flat male vocal', 'piano']",e60a338428dbb9a4f9b5b778dfa824e6
"['cinematic', 'epic', 'male voice', 'no voices', 'uptempo']","['happy', 'pop', 'guitar']",0.8,['uptempo'],['cinematic'],['epic'],"['male voice', 'no voices']",c4936de5d63e89104576148aa7612a57
"['bass', 'classical music', 'dramatic', 'heavy metal', 'male voice', 'rapping', 'slow tempo']","['jazz', 'bass', 'funk', 'guitar']",0.8,['slow tempo'],"['rapping', 'classical music']","['dramatic', 'heavy metal']",['male voice'],f378867e1ff6f8fb5b7877bc91e059c9
"['classical music', 'fast tempo', 'intense', 'no voices', 'suspenseful']","['emotional', 'piano', 'classical']",0.8,['fast tempo'],['classical music'],"['suspenseful', 'intense']",['no voices'],fa346c3edf0489bdf04fc4d37edb6e73
"['bass', 'emotional', 'intense', 'rock', 'slow tempo']","['energetic', 'drums', 'bass', 'rock', 'emotional', 'indie']",1.5,['slow tempo'],[],['intense'],[],01b56acee3a07ffdf09552266c0933f5
"['aggressive', 'cheerful', 'dance', 'drums', 'energetic', 'rock music', 'trumpets', 'upbeat']","['drums', 'bass', 'dance', 'pop', 'happy']",0.5,['upbeat'],['rock music'],"['energetic', 'aggressive', 'cheerful']",['trumpets'],600c12eb68977089f1ab4556b6dd7790
"['drums', 'e-bass', 'energetic', 'medium to uptempo', 'rap']","['energetic', 'drums', 'pop', 'bass']",2.0,['medium to uptempo'],['rap'],['energetic'],['e-bass'],c363fef8e21c424330981650b2af3596
"['calming', 'dance', 'dreamy', 'electronic', 'guitar', 'meditation', 'moderate tempo', 'no percussion', 'no voice']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.5,['moderate tempo'],"['dance', 'meditation', 'electronic']","['calming', 'dreamy']","['no percussion', 'no voice']",c4ca34b5b53ca3423963b2ff1e9aa749
"['chaotic', 'energetic', 'keyboard', 'medium tempo', 'mysterious', 'pop song']","['drums', 'bass', 'keyboard', 'happy', 'house']",1.0,['medium tempo'],['pop song'],"['energetic', 'mysterious', 'chaotic']",[],b3b3245fa650cb46b2cde86525fe6973
"['calming', 'cinematic', 'classical', 'joyful', 'orchestra', 'passionate', 'piano', 'slow tempo']","['happy', 'pop', 'piano']",1.0,['slow tempo'],"['classical', 'cinematic']","['passionate', 'joyful', 'calming']","['orchestra', 'piano']",360de9a65374a61aaae6de27d1bbed41
"['electronic music', 'energetic', 'groovy bass line', 'medium tempo', 'piano']",[],2.0,['medium tempo'],['electronic music'],['energetic'],"['piano', 'groovy bass line']",6fe48b84c1b40ce84c3b367ada9a6a3f
"['bass guitar', 'dance music', 'drums', 'energetic', 'funky', 'male voice', 'slower tempo']","['energetic', 'drums', 'bass', 'dance', 'keyboard', 'piano']",1.5,['slower tempo'],['dance music'],"['funky', 'energetic']","['male voice', 'bass guitar']",5be3f45208d8357c9eee346441f3af0f
"['chill', 'groovy', 'house', 'hypnotic', 'punchy kick', 'uptempo']","['energetic', 'drums', 'electronic', 'trance', 'house']",2.0,"['groovy', 'uptempo']",['chill'],['hypnotic'],['punchy kick'],54e1da64cb4693f2134a2f5d3ba135ef
"['bass', 'electronic', 'intense', 'no voices', 'slow tempo']","['bass', 'electronic', 'pop', 'happy', 'violin']",2.0,['slow tempo'],[],['intense'],['no voices'],f518c52977c0ea39a01b6f34e55ff836
"['acoustic drums', 'danceable', 'electronic drums', 'fast tempo', 'funk', 'keyboard']","['drums', 'bass', 'dance', 'funk', 'keyboard', 'happy']",0.5,['fast tempo'],['danceable'],[],"['acoustic drums', 'electronic drums']",bcc07a2f8368d4bb0b60108f0945e3b2
"['emotional', 'passionate', 'piano', 'pop', 'shimmering cymbals', 'slower tempo', 'soft rock']","['pop', 'funk', 'rock', 'guitar']",1.5,['slower tempo'],[],"['soft rock', 'emotional', 'passionate']","['piano', 'shimmering cymbals']",a21066113c66ab01e82f14b574d09bda
"['no voices', 'orchestral', 'passionate', 'slow tempo', 'violin']","['classical', 'emotional', 'orchestral', 'violin', 'piano']",0.5,['slow tempo'],[],['passionate'],['no voices'],d916a77b9df3550a452aff1414bab108
"['bass', 'emotional', 'fast tempo', 'indie']","['energetic', 'drums', 'bass', 'rock', 'emotional', 'indie']",1.5,['fast tempo'],[],[],[],9eae8c9537101e2ab11fa637cebaaea2
"['electronic', 'electronic drums', 'energetic', 'punchy kick', 'slow']","['electronic', 'emotional', 'piano', 'classical']",2.0,['slow'],[],['energetic'],"['electronic drums', 'punchy kick']",70cea78eefeb5135092edd696006bac2
"['ambient', 'dance groove', 'dance music', 'energetic', 'ethereal', 'groovy bass line', 'passionate', 'people dancing', 'piano accompaniment']",[],2.0,['dance groove'],"['dance music', 'ambient']","['ethereal', 'energetic', 'people dancing', 'passionate']","['groovy bass line', 'piano accompaniment']",f9bfd4f218c0721ac23e58796d6ee5bc
"['emotional', 'harsh', 'no voice', 'rock', 'slow tempo']","['piano', 'happy', 'classical']",2.0,['slow tempo'],['rock'],"['emotional', 'harsh']",['no voice'],667d59464ede398f122d69df5a500c20
"['bass', 'intense', 'medium tempo', 'percussion', 'rock']","['energetic', 'drums', 'metal', 'bass', 'rock']",2.0,['medium tempo'],[],['intense'],['percussion'],5682840b7080835c6097cc8697128606
"['harsh', 'metal', 'passionate', 'soulful', 'tambourine', 'uptempo']","['emotional', 'piano', 'classical']",1.0,['uptempo'],"['soulful', 'metal']","['harsh', 'passionate']",['tambourine'],ecbad8a3faeeca11848f75efc1fbb286
"['no voices', 'orchestral', 'passionate', 'slow tempo', 'trumpets']","['drums', 'happy', 'pop']",0.8,['slow tempo'],['orchestral'],['passionate'],"['no voices', 'trumpets']",220cd5253c7f49353dfe40575bde0ff7
"['alternative rock', 'harsh', 'male vocalist', 'male voice', 'rock', 'slow tempo']","['bass', 'rock', 'emotional', 'pop', 'indie']",1.5,['slow tempo'],['alternative rock'],['harsh'],"['male voice', 'male vocalist']",5fe6664572a00346891a66f011807b5e
"['bass', 'epic', 'medium to uptempo', 'orchestral', 'percussion', 'piano', 'sad', 'strings', 'trumpets']","['emotional', 'strings', 'orchestral', 'classical']",1.0,['medium to uptempo'],[],"['sad', 'epic']","['strings', 'percussion', 'trumpets', 'piano', 'bass']",cebf948d24480685c5d4ff20745fe86f
"['eerie', 'electronic music', 'male voice', 'medium tempo', 'slow tempo']",[],2.0,"['slow tempo', 'medium tempo']",['electronic music'],['eerie'],['male voice'],850dc5ee7c7d159c8a37e306bc68de39
"['fast tempo', 'no voices', 'pop song', 'slow tempo', 'weird']","['emotional', 'piano', 'classical']",1.5,"['slow tempo', 'fast tempo']",['pop song'],['weird'],['no voices'],d26bfa5e089819365b79d4cef76cbd14
"['bass guitar', 'cheerful', 'drums', 'fast tempo', 'groovy music', 'medium to uptempo', 'pop song', 'rock music', 'uptempo']","['energetic', 'drums', 'pop', 'bass']",1.0,"['medium to uptempo', 'fast tempo', 'groovy music', 'uptempo']","['rock music', 'pop song']",['cheerful'],['bass guitar'],1f1f9f89eefb88cf171a662bdbbad197
"['classical', 'emotional', 'folk music', 'medium tempo', 'passionate', 'tambourine', 'upbeat']","['emotional', 'piano', 'orchestral', 'classical']",1.5,"['medium tempo', 'upbeat']",['folk music'],"['emotional', 'passionate']",['tambourine'],6df6f4611ca2661d103d0ed7db23491a
"['ballad', 'bass guitar', 'romantic', 'slow tempo']",[],2.0,['slow tempo'],['ballad'],['romantic'],['bass guitar'],5077f5a5a514743af267ee7e08721c43
"['emotional', 'fast tempo', 'folk', 'passionate', 'passionate male vocal', 'soulful']",[],2.0,['fast tempo'],"['folk', 'soulful']","['passionate', 'emotional']",['passionate male vocal'],63dacd2d7e887f90d49dc7614b0dd3b8
"['emotional', 'fast tempo', 'moderate tempo', 'piano', 'rock']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.5,"['moderate tempo', 'fast tempo']",['rock'],['emotional'],[],f056f80282ab0465818df570cfc447c8
"['classical', 'dramatic', 'medium to uptempo', 'playful', 'violin']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin']",0.8,['medium to uptempo'],['classical'],"['dramatic', 'playful']",[],b067249eae2b13aad13b7d2ff560dc15
"['dance music', 'drums', 'funk', 'medium to uptempo']","['drums', 'bass', 'dance', 'funk', 'keyboard', 'happy']",0.8,['medium to uptempo'],['dance music'],[],[],5f190960ef1fca476bbc764b9fd9d668
"['bass', 'classical', 'eerie', 'medium tempo', 'mysterious', 'no percussion', 'no voices', 'slow tempo']","['drums', 'bass', 'emotional', 'jazz', 'piano']",1.5,"['slow tempo', 'medium tempo']",['classical'],"['eerie', 'mysterious']","['no voices', 'no percussion']",8c310078d0d9e4fa4642b1649a974912
"['classical', 'electric guitar', 'medium tempo', 'passionate', 'percussion']","['happy', 'piano', 'indie', 'classical']",1.5,['medium tempo'],[],['passionate'],"['electric guitar', 'percussion']",ac4c3f189bbe3e5bfaae83fe21f319bf
"['classical', 'electronic drums', 'energetic', 'male voice', 'uptempo']","['emotional', 'drums', 'folk']",2.0,['uptempo'],['classical'],['energetic'],"['male voice', 'electronic drums']",346f683b9692dea175c88725fd27758c
"['claps', 'classical music', 'groovy', 'groovy bass', 'passionate', 'slow tempo', 'western classical music']",[],2.0,"['slow tempo', 'groovy']","['western classical music', 'classical music']",['passionate'],"['claps', 'groovy bass']",2509757e96b303d8fc506beb6c3b0a19
"['chaotic', 'classical', 'contemporary', 'drums', 'eerie', 'fast tempo', 'fun', 'happy', 'medium tempo', 'metal', 'mid tempo', 'upbeat']","['ambient', 'happy', 'piano']",1.5,"['medium tempo', 'fast tempo', 'upbeat', 'contemporary', 'mid tempo']","['classical', 'metal']","['happy', 'chaotic', 'fun', 'eerie']",['drums'],000262458b20114b2660b3cd7f399ccd
"['cheerful', 'danceable', 'electronic drums', 'keyboard', 'upbeat']","['energetic', 'drums', 'keyboard', 'indie', 'violin', 'piano']",1.0,['upbeat'],['danceable'],['cheerful'],['electronic drums'],b9d54ac51308ffdcafbac654cdbe90d4
"['classical', 'dramatic', 'electronic drums', 'fast tempo', 'medium to uptempo', 'slower tempo', 'uptempo']","['emotional', 'pop', 'guitar']",0.5,"['slower tempo', 'fast tempo', 'uptempo', 'medium to uptempo']",['classical'],['dramatic'],['electronic drums'],8fd0acfe485ed857aba69eb52b1465bb
"['dance', 'dramatic', 'no percussion', 'piano', 'upbeat', 'uptempo']","['drums', 'strings', 'pop', 'happy', 'piano']",0.8,"['uptempo', 'upbeat']",['dance'],['dramatic'],['no percussion'],1f46d7cb904aa26351fb00569b429311
"['bass', 'orchestral', 'piano', 'playful', 'uptempo']","['drums', 'bass', 'guitar', 'funk', 'rock']",0.8,['uptempo'],['orchestral'],['playful'],['piano'],c7c47223f57d7a525d7d5ac6286afefe
"['calming', 'flat male vocal', 'movie soundtrack', 'percussion', 'slow tempo', 'suspenseful', 'weird']","['ambient', 'emotional', 'piano']",0.5,['slow tempo'],['movie soundtrack'],"['calming', 'suspenseful', 'weird']","['percussion', 'flat male vocal']",8b25fe4ba3b1f58c4de1cd3089e65dc9
"['emotional', 'indie', 'medium tempo', 'passionate', 'punchy kick']",[],2.0,['medium tempo'],['indie'],"['emotional', 'passionate']",['punchy kick'],394e9ef2b68cbe2f4c96d061b0e0fd83
"['groovy bass', 'happy', 'pop', 'shimmering cymbals', 'syncopated snare']","['energetic', 'drums', 'electronic', 'pop', 'happy']",0.5,['syncopated snare'],[],[],"['shimmering cymbals', 'groovy bass']",d4915ca316f67ad827a754ee100ff3c6
"['bass guitar', 'drums', 'electronic', 'electronic drums', 'happy mood', 'slow tempo']","['drums', 'bass', 'electronic', 'classical', 'emotional', 'violin', 'piano']",1.5,['slow tempo'],[],['happy mood'],"['bass guitar', 'electronic drums']",8dbae84dd3381da567bd1544eda5dd98
"['classical music', 'fast tempo', 'male voice', 'soothing', 'violin']","['violin', 'energetic', 'folk', 'piano']",1.5,['fast tempo'],['classical music'],['soothing'],['male voice'],18ec1e02a674eef51b5dbc09bee26c5e
"['aggressive', 'chaotic', 'electronic', 'energetic', 'female voice', 'uptempo']","['electronic', 'happy', 'pop', 'piano']",1.5,['uptempo'],[],"['energetic', 'aggressive', 'chaotic']",['female voice'],193a994a01cbd22490e8b46eb34c43fb
"['cheerful', 'dreamy', 'drums', 'electric guitar', 'electronic music', 'emotional', 'energetic', 'joyful', 'latin dance music', 'medium tempo', 'medium to uptempo', 'playful']","['drums', 'bass', 'emotional', 'keyboard', 'house']",1.0,"['medium to uptempo', 'medium tempo']","['electronic music', 'latin dance music']","['playful', 'energetic', 'joyful', 'dreamy', 'cheerful', 'emotional']",['electric guitar'],053e150f9d167b6890b669d991672dac
"['dance song', 'energetic', 'percussion', 'rhythm', 'rock', 'slow tempo']","['ambient', 'emotional', 'piano']",0.8,"['slow tempo', 'rhythm']","['dance song', 'rock']",['energetic'],['percussion'],4f7eae6028b5bfade1d625cf97f38a7a
"['alternative rock', 'bass', 'calming', 'happy mood', 'moderate tempo']","['energetic', 'drums', 'bass', 'rock']",0.8,['moderate tempo'],['alternative rock'],"['happy mood', 'calming']",[],c0fee5dccbd59a0f819a1a1fbc9fa708
"['classical', 'medium tempo', 'piano', 'soothing', 'uptempo']","['emotional', 'jazz', 'bass', 'piano']",0.5,"['uptempo', 'medium tempo']",['classical'],['soothing'],[],55f82382493d7b9aef8095f6a1f0f008
"['acoustic guitar', 'aggressive', 'electronic drums', 'energetic', 'groovy', 'house']","['violin', 'pop', 'house', 'funk']",0.5,['groovy'],[],"['energetic', 'aggressive']","['acoustic guitar', 'electronic drums']",c19961402d941aea01ba4ea27afa7155
"['bass', 'classical music', 'dance music', 'eerie', 'intense', 'no voices', 'percussion', 'slow tempo']","['energetic', 'drums', 'bass', 'rock']",0.8,['slow tempo'],"['dance music', 'classical music']","['eerie', 'intense']","['no voices', 'percussion']",d717db9a57f81956711a5709a46f45a9
"['cinematic', 'emotional', 'epic', 'no voice', 'punchy kick', 'slow tempo']","['electronic', 'energetic', 'piano']",1.0,['slow tempo'],['cinematic'],"['epic', 'emotional']","['no voice', 'punchy kick']",1467d1ad722e1ee900f30a1d5ed54ffe
"['groovy bass', 'male voice singing', 'medium to uptempo', 'pop', 'punchy kick', 'reggae', 'uplifting']","['emotional', 'drums', 'pop', 'folk']",0.5,['medium to uptempo'],['reggae'],['uplifting'],"['punchy kick', 'groovy bass', 'male voice singing']",5c2b2a51eed5ed216b61ae129d37879c
