ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
JFGNmPzPXeA,30,40,"/m/04rlf,/m/06cqb","['amateur recording', 'reggae', 'acoustic drums', 'e-guitar', 'e-bass', 'piano', 'medium tempo', 'laid back energy']",Someone is playing an acoustic drum groove with a snare that uses reverb. An e-bass is playing a sub bassline. An e-guitar is strumming short rhythmic chords on the backbeat giving this music its reggae vibe. A keyboard is playing a sound in the mid range and another keyboard responds with a countermelody playing a melody using a brass sound. In the background you can hear people talking. This song may be playing live at a festival.,6,False,False,JFGNmPzPXeA.wav,0.4996263384819031,0.875168486928839
r4JRDHYukZ4,390,400,/m/0mkg,"['male singer', 'accordion player', 'family reunion', 'social gathering', 'euro pop', 'group singing', 'european folk song', 'folk singer', 'medium tempo', 'march rhythm drumming', 'live audience', 'live performance', 'ambient crowd noises', 'poor audio quality', 'amateur music', 'emotional', 'sentimental', 'rom', 'passionate', 'spirited', 'memories']","A male singer sings this emotional melody. The song is medium tempo with a steady drumming rhythm, accordion accompaniment and people singing together in unison. The song is emotional and sentimental. The song audio quality is poor.",1,False,False,r4JRDHYukZ4.wav,0.5648402571678162,0.7197194243430083
iHXUaVWi7kE,160,170,/m/07kc_,"['amateur recording', 'synthesizer sounds', 'higher frequency']",This audio contains a very high pitched sound played with a synthesizer. Then another synthesizer sound that sounds a little bit like cleaning a window. This song may be playing at home experimenting sounds with a synthesizer.,6,False,False,iHXUaVWi7kE.wav,0.25095340609550476,1.2229741359709685
TiOBlG-R1Y4,20,30,"/m/04rlf,/t/dd00036","['rock', 'hard rock', 'intense', 'energetic', 'powerful', 'rugged', 'gritty', 'grungy', 'gritty electric guitar solo motifs', 'crash cymbal', 'potent punchy drumming', 'electric bass guitar', 'battle ground']","This hard rock song feels like the kind of song that would play as you are preparing to go to war. The instruments are gritty, grungy, and intense. The electric guitarist plays an intricate motif and the bass player matches the main part of the riff. The drummer plays potent and punchy rhythms which feature the crash cymbal - which adds a bright shimmery contrast to the dark and grungry guitars.",3,False,False,TiOBlG-R1Y4.wav,0.6289204359054565,0.978660359477896
mCjsuxzcl2k,30,40,"/m/011k_j,/m/02w4v,/m/04rlf","['instrumental', 'fast tempo', 'chinese big drums', 'energetic', 'enthusiastic', 'spirited', 'animated', 'vigorous', 'vivacious', 'tanggu', 'zhongshan', 'nobo', 'ceremonial', 'chinese string instrument', 'enthusiastic', 'energetic', 'celebratory', 'cymbals', 'steady beat', 'chant']","This music is a Chinese instrumental. It has a fast tempo with energetic Chinese big drums, Chinese cymbals called zhongcha,and a string instrument accompaniment. The music is spirited, enthusiastic, ceremonial, celebratory and intense.",7,False,True,mCjsuxzcl2k.wav,0.6683499813079834,0.903637542819876
IDHHAwqDpzU,30,40,"/m/02bk07,/m/04rlf,/m/0l14jd,/m/0z9c","['gospel', 'church hymn', 'acapella', 'male vocals', 'choir', 'harmony singing', 'festive christian', 'religious', 'spiritual']",This is a gospel music piece. The piece is a church hymn that is being sung by a choir in the style of acapella. The male vocals are harmony singing. The atmosphere is festive. This piece can be played at Christian religious events. It could also be used in the soundtrack of a modern drama movie during religious scenes.,9,False,False,IDHHAwqDpzU.wav,0.21278893947601318,1.5972056532858794
P39x5dOsJ40,80,90,"/m/026t6,/m/02hnl,/m/03_d0,/m/04rlf,/m/04szw","['low quality', 'weird repetitive electric guitar melody', 'punchy kick', 'punchy snare', 'shimmering cymbals', 'energetic', 'drums solo', 'exciting']",The low quality recording features a drummer playing his solo over a weird repetitive electric guitar solo melody. The drums consist of punchy kick and snare hits and shimmering cymbals. Overall it sounds energetic and exciting.,4,False,False,P39x5dOsJ40.wav,0.5380251407623291,1.0386236454009001
AUs5OVYg078,30,40,"/m/01c194,/m/04rlf,/m/04szw","['oriental', 'male voice singing', 'background accordion sounding instrument', 'slow', 'amateur recording']",A male voice is singing a melody with a lot of semitones. Following an accordion sounding instrument playing the same melody. This is an amateur recording. This song may be playing live.,6,False,True,AUs5OVYg078.wav,0.31496402621269226,1.238170697784323
fkgaF6Oj5Q4,30,40,"/m/04rlf,/m/0jtg0","['greek folk music', 'bouzouki', 'bongos', 'acoustic guitar']",The folk music features a bouzouki playing a Greek traditional song. An acoustic guitar accompanies the bouzouki with two strummed chords every measure. Two pairs of bongos or one of bongos and one of congas provide rhythmic variety and drive the pulse of the music.,2,False,True,fkgaF6Oj5Q4.wav,0.5445917248725891,0.8515963400362914
I_wT76iYBdQ,60,70,"/m/015lz1,/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/09x0r,/m/0fx80y","['instrumental', 'medium tempo', 'male voice talking', 'soft', 'mellow', 'animated', 'foreign language', 'four stringed instrument', 'bee buzzing', 'ukelele melody', 'animated electronic sound', 'funny', 'animated', 'children’s song']","This music is a ukelele instrumental. The tempo is medium with the sound of a bee buzzing and an animated sound followed by a dialogue between two men in a foreign language. The music is mellow, soft and simple like it's meant for children.",7,False,False,I_wT76iYBdQ.wav,0.4689067304134369,1.0561405564307158
ADxuhHNZVCc,30,40,"/m/015lz1,/m/04rlf,/m/05lls","['low quality', 'noisy', 'live performance', 'opera', 'sustained string melody', 'plucked strings melody', 'mellow', 'passionate female vocal', 'unbalanced stereo image', 'passionate', 'emotional']","The low quality recording features a live opera performance sung by passionate female vocalists and followed by sustained and plucked strings melody. The recording is very noisy and the stereo image is unbalanced, since the audio from the left channel is occasionally cut out. It sounds emotional, mellow and passionate.",4,False,True,ADxuhHNZVCc.wav,0.2505749464035034,1.5003714705466216
Y6OOFbrzdP8,30,40,"/m/01glhc,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y","['cover', 'amateur recording', 'heavy metal', 'no singer', 'instrumental', 'electric guitar', 'guitar solo', 'shredding', 'complex', 'aggressive']","This is an amateur cover of a guitar solo in a heavy metal piece. The solo is being played on an electric guitar. There is a rapid procession of high-pitch notes in the solo. The feel is complex and aggressive. The quality of the recording is a bit poor. If the quality issue can be resolved, this piece could be sampled for use in beat-making.",9,False,False,Y6OOFbrzdP8.wav,0.4825277328491211,1.048779382800955
as7MhTe961k,170,180,"/m/04rlf,/m/04wptg,/m/06ncr","['movie music', 'classical', 'live performance', 'no singer', 'instrumental', 'saxophone', 'saxophone solo', 'piano', 'romantic', 'emotional', 'poor quality']",This is a live performance of a movie music piece. The recording has a very poor quality. The saxophone is playing the main tune while the piano can be heard providing a melodic background. The atmosphere is romantic and it is probably a wedding setting.,9,True,True,as7MhTe961k.wav,0.48196959495544434,0.8887391830443327
mx7kjFY7ALs,170,180,"/m/01p970,/m/026t6,/m/0l14md","['male vocalist', 'fast tempo', 'carnatic music', 'soloist', 'classical music', 'indian classical music', 'south indian music', 'south indian classical music', 'ghatam', 'mridangam', 'violin accompaniment', 'tabla', 'raga', 'sruti', 'taal', 'concert', 'live performance', 'melodic layer', 'percussion layer', 'drone layer', 'minimalist music', 'bhakti', 'devotional']","A male vocalist sings this Classical song. The tempo is fast with animated ghatam, mridangam and tabla accompaniment and violin harmony. The vocals are classical notes and lyrics in a South Indian language. The song has three layers, the melody, percussion and drone. This song is a devotional Carnatic Classical song.",7,False,False,mx7kjFY7ALs.wav,0.6671342253684998,0.9713823939322417
D7Cvisf3jf8,30,40,"/m/04rlf,/m/0fd3y","['documentary music', 'movie music', 'strings section', 'bass guitar', 'percussion', 'dramatic', 'suspense', 'tension', 'story-telling mood']",This is a documentary music piece. There is a strings section that is holding a single chord. The bass guitar is repeating an ominous bass line. There is a simple percussion beat in the rhythmic background. The atmosphere has a dramatic feel to it. It feels like a story is about to unfold. The piece suits perfectly as a documentary music piece. It could also fit well in the soundtrack of a mystery movie.,9,False,True,D7Cvisf3jf8.wav,0.435665488243103,1.3067246819495146
qDjeY72KaSo,30,40,"/m/01lyv,/m/04rlf","['zither', 'chinese', 'plucked string instrument', 'string bending', 'guzheng', 'tremolo picking', 'instrumental cover', 'steady rock beat', 'virtuosity', 'east meets west']","A Chinese zither plucked string instrument, or guzheng covering a popular western song with virtuosity, tremolo picking and string bending over a steady rock beat. East meets west.",8,False,False,qDjeY72KaSo.wav,0.6371864080429077,0.9008708144186919
lGaA1dJQ0AQ,30,40,"/m/04rlf,/m/07gxw,/m/07s72n,/m/08cyft,/m/0b9m1","['edm', 'instrumental', 'fast tempo', 'synth pop', 'edm', 'electronic pop', 'electronic instrumental', 'synth pop', 'dance hits', 'rapid tempo', 'dance music', 'trance', 'trap', 'psychedelic', 'pop', 'electronic music', 'vigorous drumming', 'synthesiser arrangements', 'synthesised vocal riff', 'recurring vocal riff', 'club music', 'dance hits', 'party hits', 'youthful', 'energetic', 'enigmatic', 'enthusiastic', 'dj']","This song is an electronic instrumental. The song is fast tempo with vigorous drumming and electronic instrumentation and synthesiser articulation with catchy synthesised vocal riff which. The song is upbeat, vibrant, vivacious, vigorous, psychedelic, enigmatic and youthful with a trance like dance vibe. This song is an EDM/Synth pop.",7,False,True,lGaA1dJQ0AQ.wav,0.6118292808532715,1.0387188340186064
5MAX6bUSf4s,110,120,"/m/085jw,/m/0l14j_","['low quality', 'shimmering bells', 'snare roll', 'breathy flute melody', 'noisy', 'mono', 'playback']",The low quality recording features a breathy flute melody playing over playback that consists of snare roll and shimmering bells. The recording is noisy and in mono.,4,False,False,5MAX6bUSf4s.wav,0.5872166156768799,1.121472253894705
m9tnNkon_iw,30,40,/m/01hgjl,"['instrumental', 'medium tempo', 'scraping sound', 'demonstration', 'scratching', 'rustling', '3d effect', 'surround sound', 'sound stimulation', 'psychophysics technique', 'stereo sound sensation']",This clip is a sound of scratching or scraping using binaural sound. The effect is a 3D stereo sound sensation. The sounds are clear and lucid as if hearing it live. This clip is a demonstration of Binaural sounds.,7,False,False,m9tnNkon_iw.wav,0.16618503630161285,1.5423116827963774
0nk7utNkHOY,190,200,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3","['instrumental', 'slow tempo', 'orchestra', 'violin symphony', 'pensive', 'melancholy', 'nostalgic', 'soft', 'cello', 'viola', 'violins', 'string instruments', 'bow stringed instruments', 'melodic', 'euphonious', 'fiddle', 'deep sound', 'rich', 'vibrant', 'low pitch', 'western classical', 'classical music', 'engaging', 'captivating', 'enthralling']","This music is a western classical instrumental. The tempo is slow with a cello solo. The music is soft, rich, deep, mellow, euphonious, pensive, melancholic, emotional and sentimental.",7,False,False,0nk7utNkHOY.wav,0.5692411661148071,1.0292151714323943
6YXjJ6ABnZU,20,30,"/m/01hgjl,/m/02lkt,/m/04rlf,/m/09x0r","['techno pop music', 'male vocals', 'rapping vocals', 'dance party', 'all night party', 'discotheque', 'dance floor', 'dance rhythm', 'energetic', 'exciting', 'medium tempo', 'dj turntable', 'ambient noises', 'poor audio quality', 'dance music', 'electronic dance music', 'groovy music', 'dj face off', 'disc scratching noises']","A male singer sings this rapping vocals with a backup singer. The song is medium tempo with a groovy drum rhythm, disc scratching sounds, strong bass line and string accompaniment. The song is groovy and has a dance rhythm. The song audio quality is poor.",1,False,False,6YXjJ6ABnZU.wav,0.5480800867080688,1.2162302280425017
8DQbnR7hwpc,30,40,"/m/03m5k,/m/07y_7,/m/0d8_n,/m/0l14_3","['harpist', 'violinist', 'dance music', 'groovy bass line', 'instrumental music', 'couples dan', 'family gatherings', 'poor audio quality', 'romantic', 'south american folk music', 'folk dance music', 'instrumental duo', 'people talking', 'ambient crowd noises', 'medium tempo', 'sentimental', 'emotional', 'cheerful', 'positive', 'festive spirit', 'togetherness', 'traditional custom dance']",The song is instrumental. The tempo is medium with a harpist playing a bass line accompanying a violist. The song is folk-like with a dance rhythm. The audio quality is poor with ambient crowd noise.,1,False,False,8DQbnR7hwpc.wav,0.5466207265853882,0.867312326526541
1FU5odlgLmo,30,40,"/m/04rlf,/m/04rzd,/m/07r_k2n,/m/0gg8l","['instrumental', 'upbeat ukelele', 'contemplative', 'medium tempo', 'syncopated rhythm', 'deliberate', 'meditative', 'solemn', 'dreamy', 'reflective', 'melancholic cello', 'percussion', 'minimalist', 'pensive', 'emotional']","This music is a pensive instrumental.The tempo is medium with a melancholic cello, rhythmic ukulele and a percussion instrument. The song is pensive, contemplative, meditative, melancholic ,solemn and dreamy.",7,False,True,1FU5odlgLmo.wav,0.5824966430664062,0.9134352351187651
YcfGSJB1YvQ,430,440,"/m/04rlf,/m/0gywn","['gospel song', 'male voice', 'groovy bass', 'piano', 'percussion', 'ride cymbal', 'slow tempo', 'emotional voice']",This gospel song features a male voice singing the main melody in an emotional voice. This is accompanied by the percussion playing continuously in sixteenth notes on the ride cymbal. The bass plays a groovy lick and fill based on the root note of the chord. The piano plays a chord followed by a fill and an ascending run. This song can be played in a Christian movie.,0,False,False,YcfGSJB1YvQ.wav,0.43181610107421875,1.090824916458029
wC0mY7NzihY,380,390,"/m/01s0ps,/m/05148p4,/m/05r5c","['low quality', 'digital piano funky chords', 'punchy kick', 'fat snare', 'shimmering hi hats', 'groovy', 'wah pedal effect', 'funky']","The low quality recording features a digital piano, funky chords played over punchy kick, fat snare and shimmering hi hats. The digital piano uses a wah pedal effect, which makes it sound funky and groovy.",4,False,False,wC0mY7NzihY.wav,0.6396656036376953,1.2478879834174101
6iZ49s7eH5g,300,310,"/m/04rlf,/m/0gywn","['rock', 'groovy piano melody', 'passionate electric guitar melody', 'church organ chords progression', 'strummed acoustic rhythm guitar chords progression', 'shimmering cymbals', 'punchy snare', 'mellow kick', 'emotional', 'soulful', 'passionate']","The Rock song features a groovy piano melody followed by passionate electric guitar melody, church organ chord progression, strummed acoustic rhythm guitar chords, shimmering cymbals, punchy snare and mellow kick hits. It sounds emotional, soulful and passionate.",4,False,False,6iZ49s7eH5g.wav,0.536187469959259,1.0559540534972136
e4R2O7XpIXU,0,10,"/m/04rlf,/m/07q7njn","['metal sound', 'background electronic music', 'sound effects', 'silence', 'instrumental']",The excerpt starts off with a brief silence after which a sound effect and two metallic sounds can be heard. After this section comes another brief silence and then a kind of light club/electronic music starts to play for a few seconds. Adding all of this up it sounds as if this isn't an actual song but rather background music and sound effects for a presentation of some sorts.,2,False,True,e4R2O7XpIXU.wav,0.3152810335159302,1.0759899760245268
a_r8wKJ8ePw,30,40,"/m/01lyv,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y,/m/0gg8l","['instrumental', 'fast tempo', 'rhythmic acoustic guitar', 'country pop', 'lively', 'spirited', 'enthusiastic', 'energetic', 'vigorous', 'vivacious', 'tapping sound', 'static', 'home recording', 'country music']","This music is a high spirited acoustic guitar instrumental. The tempo is fast and the music is lively, spirited, Vibrant and vivacious with static and the sound of tapping. This music is a country style acoustic melody.",7,False,False,a_r8wKJ8ePw.wav,0.5826472043991089,0.9137233639716094
SG24NL2Xi3A,30,40,"/m/04rlf,/m/05rwpb,/m/06j6l,/m/074ft","['low quality', 'hip hop', 'arpeggiated piano melody', 'boomy kick', 'claps', 'soft crash cymbal', 'flat double male vocals', 'boomy bass', 'muddy', 'messy', 'bad mix', 'addictive']","The low quality recording features a hip hop song sung with an addictive flow by flat double male vocals over arpeggiated piano melody, boomy, layered bass and kick hits, soft crash cymbal and claps. It sounds muddy and messy as the mix of the song is bad making the frequencies clash with each other - especially in the low end.",4,True,True,SG24NL2Xi3A.wav,0.5594955682754517,1.378604903316397
rS8oECcQBCk,10,20,"/m/0342h,/m/04szw,/m/0cfdd,/m/0fx80y","['jam', 'gear', 'rhythm machine', 'electronic drum beat', 'bass guitar', 'acoustic guitar', 'male voice', 'advertising']","This is an advertisement video for a rhythm machine. Firstly, it is shown playing behind a bass guitar jam. Then, it is shown playing behind an acoustic guitar jam. A male voice is describing the benefits and functions of the rhythm machine. The parts where the instruments can be heard without the interruption of the voice can be sampled for use in beat-making.",9,False,False,rS8oECcQBCk.wav,0.3229334056377411,0.9575640703200285
JbWaSZPOh18,30,40,"/m/015y_n,/m/04rlf,/m/0g293","['regional mexican', 'male voice', 'crowd sound', 'tuba', 'trumpets', 'cymbal', 'slow tempo', 'no string instruments', 'romantic mood']","This Regional Mexican song features a live recording of a male voice singing the main melody. The song starts with the cymbal played once and held so that it does not ring. Then the male voice sings one line with the crowd. The crowd shouts out in joy after a line is sung. The bass is played on a tuba. This is followed by trumpets playing a high pitched melody. This song is at a slow tempo. Apart from the initial cymbal sound, no other percussion is played. This song can be played in a romantic movie.",0,False,False,JbWaSZPOh18.wav,0.35907548666000366,0.9366933251379912
2zo5z1I0CeM,150,160,"/m/015lz1,/m/04rlf,/m/0l14jd","[""children's choir"", 'female voices', 'soprano voices', 'alto voices', 'bass', 'piano', 'slow tempo', 'sad melody']",This pop song is sung by a female children's choir. The voices are soprano and alto. The soprano voice sings high pitch notes in vocals. The alto voices sing the words in parts. This is accompanied by the bass playing the root notes of the chords. A piano plays arpeggiated chords. The mood of this song is sad. This song can be played in a movie scene about reminiscing the past.,0,False,False,2zo5z1I0CeM.wav,0.3914676010608673,1.3346923733710234
QT1SjY9mQxc,20,30,"/m/04rlf,/m/09x0r,/t/dd00037","['low quality', 'classical', 'alarm sound', 'suspenseful brass melody', 'sustained strings', 'dynamic low percussion roll', 'suspenseful', 'dramatic', 'intense']","The low quality recording features a classical song that consists of a suspenseful brass melody, sustained strings and dynamic low percussion roll, after which there is an alarm sound. It sounds suspenseful, dramatic and intense.",4,False,False,QT1SjY9mQxc.wav,0.5964285135269165,1.2519902134894316
aUXKK9AmrPU,30,40,"/m/04rlf,/m/07p78v5","['synthesizer sequence', 'resonant filter', 'techno', 'acid house', 'four on the floor kick', 'swung hi-hat', 'long reverb', 'syncopated synth bass', 'male singer', 'high chest voice', 'dark', 'sexy', 'big clap']","A dark, sexy techno or acid house beat; with a repetitive synthesizer sequence with a squelchy resonant filter. The kick pattern is four on the floor with swung hi-hats and a syncopated synth bass. There is a big clap on the backbeat with a long reverb tail. The tempo is medium and the singer is male, singing in a high chest voice.",8,True,True,aUXKK9AmrPU.wav,0.49323976039886475,1.2203028942107146
8XGXHDMIJw4,150,160,/m/01hgjl,"['low quality', 'mono', 'noisy', 'processed vocoder male vocals', 'punchy ""4 on the floor"" kick pattern', 'low percussive elements', 'shimmering hi hats', 'tinny wooden percussion', 'weird', 'addictive', 'hypnotic']","The low quality recording features a processed vocoder male vocals singing over punchy ""4 on the floor"" kick pattern, shimmering hi hats, low percussions and tinny wooden percussions. It sounds weird, addictive and hypnotic.",4,False,False,8XGXHDMIJw4.wav,0.5561579465866089,1.2558477068900054
Dx58W7opw5A,0,10,"/m/02bxd,/m/0342h,/m/04rlf,/m/04szw","['didgeridoo song', 'shaker', 'moderate tempo', 'acoustic guitar', 'dance style music', 'no voices', 'instrumental']",This song features a song being played on a didgeridoo. This features a droning sound. A shaker is played through the song and is doubled in tempo at the end of the song. An acoustic guitar strums chords. This song can be played at a club.,0,False,False,Dx58W7opw5A.wav,0.5816865563392639,0.863949700689215
O9_avJFKIQk,30,40,"/m/04rlf,/m/07swgks","['low quality', 'noisy', 'haunting', 'wind sound effects', 'sea sound effect', 'church bell sound effect', 'spooky', 'atmosphere']","The low quality recording features haunting and spooky noises of wind, sea and some church bell sound effects. Sounds like a thriller movie atmosphere.",4,False,True,O9_avJFKIQk.wav,0.5768377780914307,1.353180303668875
99ZgIQwLC60,20,30,"/m/03m5k,/m/0d8_n","['lullaby', 'amateur recording', 'harp', 'slow tempo']",This song is played with a harp. It sounds mystic and calming. This song may be playing in a melancholic video game-scene.,6,False,False,99ZgIQwLC60.wav,0.4053581953048706,1.4105396414755766
AGNqX_OL-dU,60,70,"/m/015lz1,/m/026z9,/m/04rlf,/m/06j6l,/m/06rqw,/m/074ft,/m/0gywn","['male singer', 'female singer', 'backup singers', 'dance club', 'vocal harmony', 'r&b music', 'soul music', 'motown', 'song cover', 'r&b music', 'groovy bass line', 'steady drumming rhythm', 'keyboard accompaniment', 'guitar rhythm', 'exciting', 'dance groove', 'dance rhythm', 'people dancing', 'dance club', 'live performance', 'poor audio quality', 'medium tempo']","A male singer sings this cool melody with female and male backup singers in vocal harmony. The song is medium tempo with a groovy bass line, percussive drum rhythm, keyboard harmony and guitar rhythm. The song is exciting and groovy. The song is a R&B cover of a famous pop song. The song has poor audio quality.",1,True,True,AGNqX_OL-dU.wav,0.5795402526855469,0.9395125056265776
Ehks1uuwR3s,30,40,"/m/0192l,/m/085jw","['live recording', 'bagpipes', 'scottish music', 'emotional music', 'conviction', 'courage']",Here we have a live recording of an artist playing on the bagpipes. He plays a piece that feels emotional and uplifting. This piece would be fitting on the battlefield to bring about conviction and courage. It is a Scottish instrument.,3,False,False,Ehks1uuwR3s.wav,0.5216623544692993,0.909405365085501
0-7PyzhzuYQ,30,40,"/m/016cjb,/m/02w4v,/m/0326g,/m/04rlf,/m/0dq0md,/m/0g293,/m/0gg8l","['bluegrass', 'no singer', 'instrumental', 'banjo', 'mandolin', 'acoustic guitar', 'playful', 'joyful', 'uplifting', 'easygoing', 'rural', 'pastoral']",This is a bluegrass music piece. There is a mandolin playing the main tune as the lead while a banjo and an acoustic guitar are supporting it in the melodic background. There is a joyful feeling to this piece. It could be used in the soundtrack of a movie or a TV show with a rural setting. It could also be used in the background of pastoral social media content.,9,False,True,0-7PyzhzuYQ.wav,0.5650843381881714,1.0090323830603545
J4DrdTy52kg,50,60,"/m/04rlf,/m/0g293,/m/0ln16","['salsa', ""percussion's"", 'e-bass', 'brass', 'male backing singers', 'male', 'mid range singer', 'uptempo']","This is a classical, uptempo salsa song full of percussive instruments playing the rhythm. An e-bass is playing underlining the percussion. While the brass instruments are playing a catchy melody along with the male backing singers. Then the male higher range singer takes over and responds to the backing vocals. This song may be playing in a salsa bar or latin festival.",6,False,True,J4DrdTy52kg.wav,0.6505078077316284,1.0033835316657012
-FEPOSP7ay0,260,270,/m/0395lw,"['loud bells impacts', 'metallic squeaking sound', 'low quality', 'mono', 'noisy']",The low quality recording features loud bells and metallic squeaking sounds. The recording is mono and noisy.,4,False,False,-FEPOSP7ay0.wav,0.1836618185043335,1.4055223608969634
I-xPuRe9vF0,210,220,"/m/04rlf,/m/04szw,/m/0l14md,/m/0l156b","['tropical music', 'caribbean music', 'steel drum', 'intricate basseline', 'paradise', 'island', 'calming', 'tranquil']","This is a tropical, Caribbean style song which has a melody that is played on a steel drum. The song has a very relaxing feel, which makes you feel as if you are on an island somewhere in paradise. The bassline is intricate and the percussion is laid-back.",3,False,True,I-xPuRe9vF0.wav,0.5761492252349854,0.811675324535269
ZCR7qJ2IgGI,60,70,"/m/01b82r,/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/07k1x,/m/07pdjhy,/m/083vt,/m/0bm02,/m/0l14md","['hand saw', 'instrumental music', 'documentary  video soundtrack', 'advertisement jingle', 'poor audio quality', 'bouncy rhythm', 'tom sounds', 'sawing noise', 'medium tempo', 'cool bass solo', 'steady drumming rhythm', 'groovy rhythm', 'video soundtrack’ toms sounds', 'drum sticks', 'cool drum roll', 'bass drum hits', 'exciting', 'positive', 'cheerful', 'funky groove', 'funk pop music']","The song is an instrumental. The tempo is medium with ambient sounds like a sawing tool sounds, guitar rhythm, bass guitar solo and a steady drumming with various percussion hits. The song is an advertisement jingle for a tool works company. The sound quality is average with ambient room sounds.",1,False,False,ZCR7qJ2IgGI.wav,0.650902271270752,0.9165651942252104
Y-qOOR0izlE,102,112,"/m/04rlf,/m/09ct_","['backgroundmusic', 'helicopter starting engine', 'happy vibes']","A helicopter engine is starting with a song playing in the background. The song contains acoustic guitars, a keyboard melody and a drumset. This song may be playing in an advertisement.",6,False,True,Y-qOOR0izlE.wav,0.3385384678840637,1.0514217759131377
18mS4cLPOb8,50,60,"/m/02fxyj,/m/04rlf,/t/dd00126,/t/dd00129","['female vocals', 'high-pitched singing', 'anthem', 'comedy', 'parody', 'animal sounds']","This piece is a parody of an ad theme. There are female vocals singing at a high-pitch in the major scale, resulting in an epic atmosphere resembling an anthem. The resolution is interrupted by an implied bear attack, breaking the seriousness of the piece.",9,False,True,18mS4cLPOb8.wav,0.3838917016983032,1.3975311661719267
6L8066DGqcA,210,220,"/m/01hgjl,/m/04rlf,/m/07qb_dv,/m/0cfdd","['hip-hop beat', 'turntable', 'scratching', 'hollering sample', 'electronic drums', 'synth', 'hip', 'aggressive', 'urban']","This is a hip-hop beat. There is a turntable scratching sound and a hollering sample constantly repeated in the beat. Later on, a synth sound can be heard taking part in the melodic structure. The rhythm is provided by an electronic drum beat. The atmosphere is hip and aggressive.",9,False,False,6L8066DGqcA.wav,0.5103973150253296,1.093173160648245
n87PCgYm6mE,270,280,"/m/04rlf,/m/07kc_","['low quality', 'experimental', 'wide synth pad chords', 'punchy kick', 'wide echoing shimmering hi hats', 'filtered echoing acid bass melody', 'fade in', 'crackles', 'low quality', 'hypnotic', 'haunting', 'mystical']","The low quality recording features an experimental song that consists of wide synth pad chords, wide echoing & shimmering hi hats and filtered echoing acid bass melody that slowly fade in, in the second half of the loop. There are also some subtle crackles, as the recording is a bit noisy. It sounds mystical, hypnotic and haunting.",4,False,False,n87PCgYm6mE.wav,0.31087732315063477,1.4889557505606597
CZuH43NPynA,30,40,"/m/02p0sh1,/m/04rlf","['irish folkmusic', 'violins', 'percussion', 'flutes', 'tin whistles', 'acoustic guitar', 'background noises', 'uptempo']","This song contains several instruments playing the same melody. Violins; flutes, and tin whistles. An acoustic guitar is strumming chords along and a percussive instrument is playing along with the acoustic guitar. In the background you can hear people talking. This song may be playing in an Irish bar.",6,True,True,CZuH43NPynA.wav,0.6832095980644226,0.8937032366751616
DRU-IFx-7yQ,80,90,"/m/0283d,/m/02lkt,/m/04rlf,/m/07s72n","['drum&bass', 'synth bass', 'synth riser sound and lead', 'male voice sample', 'digital drums', 'aggressive', 'fast tempo']",This song contains a synth riser sound than a male voice sample that was pitched very low and starts to say a phrase before the beat hits in with a fast digital drum and bass groove along with an aggressive synth bass sound. A synth lead sound is playing a melody creating a countermelody to the bass. This song may be playing while doing extreme sports.,6,False,True,DRU-IFx-7yQ.wav,0.5320733189582825,1.3322156811713164
kp5OxEzxuSg,280,290,"/m/01qbl,/m/026t6,/m/0283d,/m/02hnl,/m/02lkt,/m/04rlf,/m/04szw,/m/06rvn","['electronic music', 'percussion', 'no other instruments', 'no voices', 'dance music', 'ambient sounds', 'low quality recording']",This electronic music is played on a drum kit. This song also uses a processor to make electronic sounds. The percussion plays the ride continuously followed by the hi-hat continuously. Deep bass sounds are played on the electronic console. There are other animated sounds like the sound of an alien space ship played in this song. This song has no other instruments. There are no voices in this song.,0,False,False,kp5OxEzxuSg.wav,0.3984072804450989,0.9816292668341582
iSw-5EjXgXc,30,40,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0b_fwt,/m/0fx80y","['guitar tuner', 'amateur recording']",This file contains a guitar tuner playing every single string repeating it for a while before jumping to the next one. This tune may be playing at home tuning your guitar.,6,False,True,iSw-5EjXgXc.wav,0.516969621181488,1.3112977887152617
SOzuJU25uGc,30,40,"/m/04rlf,/m/07qlwh6","['trance/techno', 'dark', 'digital bass', 'kick', 'liquid synth sound and plucks', 'male voice sample', 'malled', 'fast tempo']",A hard digital kick is playing along with a monotone bass sound. A malled instrument is playing a repetitive melody in the mid to high register. Evolving liquid synth sounds are rising into focus and up in pitch then a male voice sample comes in before the drum breaks into a new part with a snare sound. This may be playing at a rave in the woods.,6,False,True,SOzuJU25uGc.wav,0.5350993275642395,1.2768014813422148
