fname,ytid,aspect_list,caption_ground_truth,caption_writing,caption_summary,caption_paraphrase,caption_attribute_prediction,pseudo_attribute,is_crawled,author_id,start_s,end_s,audioset_positive_labels,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
[2M-CFCo-rkY]-[30-40],2M-CFCo-rkY,"['piano arpeggio' 'gentle ballad' 'soothing ballad' 'calm' 'beautiful'
 'emotional' 'love song' 'airy soothing female voice'
 'gentle female vocal' 'japanese pop']","This is an emotional Japanese pop ballad. The singer has a light, airy and gentle voice that she uses to sing over the deep and full piano arpeggios. The song has a calming and emotional effect.","Experience the ethereal beauty of a calming and emotional love song, with the gentle piano arpeggio and soothing ballad rhythm, all topped with an airy and soulful Japanese pop vocal that will leave your heart yearning for more.","A beautiful Japanese pop love song with a soothing piano arpeggio, airy and emotional female vocals, and a gentle ballad melody that evokes a sense of calm.","This Japanese pop love song is a stunning, emotional masterpiece, driven by a delicate piano arpeggio and a calming, yet beautiful gentle ballad. The airy, soothing female voice delivers a gentle, emotional touch that captures the essence of this soothing ballad, making it a perfect fit for a relaxing or romantic mood.","This Japanese pop ballad is a beautiful and emotional love song featuring a gentle ballad piano arpeggio and airy soothing female vocals. The ethereal pads and subtle percussion provide a calming atmosphere, while the acoustic guitar flourish adds a touch of warmth to the track.",['acoustic guitar flourish' 'ethereal pads' 'subtle percussion'],True,3,30,40,"/m/04rlf,/t/dd00033",False,False,2M-CFCo-rkY.wav,0.454203724861145,0.8953654971172131
[4mC6K77Y_Ho]-[50-60],4mC6K77Y_Ho,"['shofar music' 'religious music' 'instrumental' 'no voices'
 'no other instruments' 'sound of battlecry']",This song features the sound of a shofar being played. The shofar plays a high pitch note and plays some broken notes in between. This song is an instrumental and has no voices. This instrument is played ar Jewish religious functions.,"This instrumental religious music featuring shofar creates a powerful and emotive experience, with the raw sound of the battlecry calling out and no other accompanying instruments or voices.",A shofar religious instrumental song featuring sound of a battlecry.,"The powerful and evocative shofar music featured in this religious instrumental piece immediately grabs the listener's attention, with its commanding sound of battlecry emanating from the solitary horn without any other accompaniment.","This instrumental track draws on the rich history of traditional music and spiritual music, featuring the driving sound of shofar music and the primal sound of battlecry. With no vocals and no other instruments to distract from the raw power of the sound, this is music that speaks to the soul and stirs the spirit.",['traditional music' 'spiritual music'],True,0,50,60,"/m/085jw,/m/0l14l2",False,False,4mC6K77Y_Ho.wav,0.42728614807128906,0.9360882844974316
[raM8Lp0aGCk]-[30-40],raM8Lp0aGCk,"['synth pop' 'analog synthesizer' 'theremin' 'uptempo' 'warm'
 'soft sounding']",Someone is playing soft and warm sounding chords on an analog synthesizer slowly opening up a filter letting higher frequencies pass. Someone is playing a melody along on a theremin. Both are playing in the mid to higher range. This song may be playing live.,"Experience an electrifying blend of synth pop with the lush warmth of analog synthesizers and the haunting presence of a theremin, all set to an upbeat and uptempo rhythm that boasts a soft, inviting sound.","This synth pop song features analog synthesizer and theremin sounds, creating a warm and soft-sounding uptempo track.","This song is a warm and soft sounding uptempo synth pop track, featuring the vibrant resonance of analog synthesizers and the whimsical whine of the theremin.","This upbeat synth pop track makes use of analog synthesizers and a theremin, giving it a warm and soft sounding texture. The uptempo beat, created using a drum machine, complements the catchy bassline and vocoder vocals to create a danceable track.",['drum machine' 'vocoder' 'bassline'],True,6,30,40,"/m/04rlf,/m/04szw,/m/07kc_,/m/0l14qv",False,False,raM8Lp0aGCk.wav,0.28403908014297485,1.1671921219875134
[dHDosntsNho]-[560-570],dHDosntsNho,"['live performance' 'female singer' 'bad audio quality'
 'syncopated rhythms' 'medium tempo' 'pop music' 'huge arena'
 'crowds sing along' 'live audience' 'diva' 'memdium tempo'
 'orchestra plays' 'violin solo' 'horn section' 'brass band'
 'percussion hits' 'big show' 'jazz music show' 'pop music' 'big stage'
 'big band plays']","A female singer sings in a huge arena live along with crowds singing along with  her in vocals. The song is medium tempo with steady drumming rhyme and giant drum rolls, violin playing solo, a brass band section  and orchestra playing along. The song is energetic, cheerful and highly popular. The audio quality is very poor with heavy ambient crowd noises.","Experience a larger-than-life jazz and pop music show with this live performance featuring a talented diva singer, orchestra with a stunning violin solo, syncopated rhythms, and a brass band with a horn section and percussion hits, all played through bad audio quality, set in a huge arena with crowds passionately singing along to the energetic and captivating medium tempo songs on the big stage.","The live female pop/jazz music show in a huge arena, featuring a diva and a big band with an orchestra, horn section, and percussion hits, saw the crowds singing along and heard a violin solo amidst the syncopated rhythms and bad audio quality.","Experience a dynamic live performance with a powerhouse diva belting out catchy pop tunes while syncopated rhythms pulsate through the huge arena, despite some audio quality issues, as the live audience joins in on the chorus. Witness a big show featuring a dynamic mix of jazz music and pop hits, with a full orchestra providing lush soundscapes, including a stunning violin solo and powerful horn section, while a brass band and percussion hits drive the energy on a big stage where a big band plays.","The diva took on a lively performance in front of a live audience in a huge arena, where the crowds sang along with her pop music hits. Despite the bad audio quality, the syncopated rhythms and medium tempo of the orchestra played beautifully, complete with a mesmerizing violin solo, a powerful horn section and a lively brass band. The percussion hits added to the overall energy of the show, making it a big show that was perfect for both jazz music and pop music fans alike. With a big stage fit for a star, it was an unforgettable experience for all.",['big show' 'jazz music show' 'big stage'],True,1,560,570,"/m/015lz1,/m/04rlf,/m/064t9,/t/dd00126,/t/dd00127",False,False,dHDosntsNho.wav,0.6274755001068115,0.7288493421127118
[DgVpK6r7JT4]-[280-290],DgVpK6r7JT4,"['anime' 'male voice' 'funny speaking' 'sneeze' 'hissing sounds'
 'orchestra piece' 'brass section' 'timpani' 'rising pattern' 'dramatic'
 'peculiar']","This is an excerpt from a dubbed anime. There is a male voice speaking in a funny manner. Then, a dramatic orchestra piece starts playing to imply something is about to happen. The brass section and the timpani are playing a rising pattern until a sneeze and hissing sounds can be heard. There is a peculiar feel to this track. Parts of it could be sampled for use in beat-making.","This anime song features a male voice with a funny speaking style, sneeze and hissing sounds, accompanied by an orchestra piece that highlights the brass section and timpani, creating a rising pattern that adds a dramatic and peculiar touch to the overall composition.","A peculiar anime song with a male voice, funny speaking, sneeze, hissing sounds, orchestra piece, brass section, timpani, rising pattern, and a dramatic vibe.","This anime-inspired male vocal track is anything but predictable, with elements of humor and surprise woven throughout. Featuring comical sneezes and hissing sound effects layered atop a dynamic orchestral arrangement complete with a bold brass section, booming timpani and a rising pattern that builds to an irresistibly dramatic and distinctly peculiar climax.","In this orchestra piece, a male voice croons over the rising pattern of the timpani and the brass section. Funny speaking breaks up the dramatic melody as hissing sounds and a sneeze add a peculiar tone. The strings section and woodwinds perform intricate patterns, while pizzicato strings provide a playful edge. The choir adds a haunting layer, completing this eclectic and dynamic composition.",['strings section' 'woodwinds' 'pizzicato strings' 'choir'],True,9,280,290,"/m/04rlf,/m/09x0r,/t/dd00037",False,False,DgVpK6r7JT4.wav,0.48151612281799316,0.902944764142207
[mWL9_WIbykw]-[20-30],mWL9_WIbykw,"['electronic' 'synthwave' 'instrumental' 'synth' 'analog sounding'
 'mellow tune' 'nostalgic' 'cozy']",This is a synthwave music piece. It is an instrumental piece. There is an analog sounding synth playing a mellow tune. An overall feeling of nostalgia can be felt from this piece. It could be used in the soundtrack of a drama movie that is about a protagonist who cannot adapt to modernity.,"This electronic instrumental track captures the essence of synthwave with its analog sounding synths, giving off a nostalgic and cozy vibe with its mellow tune.","This instrumental electronic/synthwave song has a mellow, nostalgic, analog sounding vibe that gives off a cozy feeling.","Immerse yourself in a dream-like experience with this hauntingly beautiful and melodic instrumental synthwave track. Featuring mesmerizing analog-sounding synth scapes, this mellow tune is bound to take you on a nostalgic and cozy journey, all the while keeping you captivated with its mesmerizing electronic beauty.","This electronic synthwave instrumental features a warm and analog sounding synth that creates a mellow tune perfect for a cozy night in. The nostalgic vibes are enhanced by the addition of downtempo and ambient elements, taking the listener on a sonic journey that feels both familiar and new.","['downtempo, ambient']",True,9,20,30,"/m/02lkt,/m/04rlf,/m/0l14qv",False,False,mWL9_WIbykw.wav,0.10478349030017853,0.9112300481845654
[fp0oCFL6w4o]-[160-170],fp0oCFL6w4o,"['rock music' 'live performance' 'male vocals' 'melodic singing'
 'electric guitar' 'bass guitar' 'acoustic drums' 'cheerful']","This is a live performance of a rock music piece. There are male vocals singing melodically. The electric guitar is playing the main tune. The bass guitar is playing a simple bass line. In the rhythmic background, there is a simple acoustic drum beat. The atmosphere is cheerful. This piece can be used in the soundtrack of a feelgood TV series during the credits.","This rock music live performance features upbeat male vocals, melodic singing and cheerful electric guitar riffs, all backed by rhythmic bass guitar and acoustic drums.","A male-fronted rock band delivered a stimulating live performance featuring melodic singing, electric guitar, bass guitar, and acoustic drums that exuded a cheerful vibe.","Get ready to rock out with this lively live performance featuring energetic male vocals, catchy melodic singing, electrifying electric guitar riffs, groovy bass guitar, and upbeat acoustic drums that will leave you feeling cheerful and uplifted.","This upbeat song features cheerful male vocals and melodic singing over a driving tempo, with electric guitar riffs and power chords leading the way. The live performance captures the energy of the band's rock music, backed by a tight rhythm section of bass guitar and acoustic drums. In the middle of the song, a soaring solo guitar takes center stage, showcasing the band's musicianship and stage presence.",['power chords' 'solo guitar' 'driving tempo'],True,9,160,170,"/m/015lz1,/m/04rlf,/m/06rqw",False,False,fp0oCFL6w4o.wav,0.5829850435256958,0.8454711046268262
[2wGkbHl3IUE]-[110-120],2wGkbHl3IUE,"['low quality' 'bagpipes melody' 'dog howling' 'emotional' 'passionate'
 'noisy']","The low quality recording features a bagpipes melody playing while a dog is howling. It sounds emotional and passionate, even though the recording is noisy.","This low quality recording of a bagpipes melody, accompanied by a dog's howling, conveys a deeply emotional and passionate message, despite the noisy background.","A low quality song with a bagpipes melody, dog howling and passionate, emotional and noisy.","This song features the raw, low quality timbre of bagpipes blended with the mournful howls of a dog, resulting in an emotionally charged and passionate experience that is not without its noisy, engaging quirks.","The melancholic sound of bagpipes is accompanied by a passionate guitar solo, as the haunting lyrics about heartbreak fill the air. The cacophony of the low quality recording adds to the emotional depth of the piece, while the sound of a dog howling in the distance adds a touch of raw, noisy authenticity. ",['guitar solo' 'lyrics about heartbreak'],True,4,110,120,"/m/0192l,/m/085jw",False,False,2wGkbHl3IUE.wav,0.3998714089393616,0.8183524813701428
[HIDXdH6R6T8]-[220-230],HIDXdH6R6T8,"['funk song' 'male voice' 'female backing voices' 'simple percussion'
 'funky bassline' 'bells' 'slow tempo' 'flirting mood']",This funk song features a male voice singing the main melody. Female voices sing backing vocals. This is accompanied by percussion playing a simple beat. The bass plays a funky bassline using the root notes of the chords. A wah or tron effect is added on the bass. The sound of bells is heard in the background. This song has a flirty mood. This song can be played as a slow dance song in a club.,"In this sultry funk song, the male voice croons suggestive lyrics backed by playful female voices, weaving around a simple percussion and funky bassline, accented by the occasional ringing of bells, creating a flirtatious mood perfect for slow dancing.","A slow-tempo funky song with male and female vocals, sexy flirtatious lyrics, simple percussion and bell sounds, and a groovy bassline.","The sultry funk song features a seductive male voice supported by playful female backing vocals, blended seamlessly with a funky bassline, simple percussion, and a cheeky use of bells, all tied together with a slow tempo that sets a flirty, laid-back mood.","This funky slow tempo song features a flirting male voice backed up by female vocals, simple percussion, a funky bassline, and bright bells. The horn section and groovy guitar riffs add even more groove to this flirty jam.",['horn section' 'groovy guitar riffs'],True,0,220,230,"/m/04rlf,/m/09x0r,/t/dd00035",False,False,HIDXdH6R6T8.wav,0.603237509727478,0.9222161378909863
[j8FYy5YfK7k]-[290-300],j8FYy5YfK7k,"['soul' 'r&b' 'male vocals' 'female vocal' 'melodic singing' 'keyboard'
 'electric guitar' 'bass guitar' 'electronic drums' 'groovy' 'funky'
 'urban']",This is a soul/R&B music piece. There is a trio of two male vocalists and a female vocalist singing melodically. The keyboard is holding the chords in the background while the electric guitar and the bass guitar are playing a groovy tune. The rhythmic background contains an electronic drum beat. The atmosphere is urban. The piece could be played during a retro-themed party at a nightclub.,"Get ready to groove to the urban beat of this soulful R&B track featuring silky male and female vocals, melodic singing, and a groovy combination of keyboard, electric guitar, bass guitar, and electronic drums that will have you feeling funky and dancing all night long.","A groovy and funky urban soul/R&B song featuring both male and female melodic singing accompanied by keyboard, electric guitar, bass guitar, and electronic drums.","Experience the ultimate soulful and groovy vibe in this R&B masterpiece featuring captivating male and female vocals, matched with melodic singing, brought to life by the dynamic ensemble of keyboard, electric guitar, bass guitar and electronic drums, making it a funky and urban hit.","This soulful and groovy R&B track features smooth male and female vocals harmonizing over melodic keyboard and electric guitar riffs, backed by a tight rhythm section of bass guitar and electronic drums. A brass section adds a touch of sophistication, while percussion accents keep the beat funky. The overall urban sensibility and polished production make this a standout track perfect for any soul or R&B playlist.",['brass section' 'harmonies' 'piano' 'percussion' 'smooth vocals'],True,9,290,300,"/m/04rlf,/m/06cqb",False,False,j8FYy5YfK7k.wav,0.5367133617401123,0.8340510931064404
[Iz611KubW70]-[30-40],Iz611KubW70,"['french opera' 'opera-ballet' 'no singer' 'instrumental' 'harpsichord'
 'medieval sounding' 'theatrical' 'ballet dance']",This is a French opera/opera-ballet music piece. There is no singer in this piece. The only instrument that is being played is a harpsichord. The sound and the tunes are reminiscent of the medieval era. There is a theatrical feel to the piece. This piece could be used in the soundtrack of a historical drama that takes place in the medieval era. It could also be used as an accompaniment piece for a theater play or a ballet dance performance.,"This instrumental piece inspired by medieval French opera features a lively harpsichord melody and evokes a theatrical atmosphere perfect for an opera-ballet performance, complete with ballet dance reminiscent of classical French dance.","A theatrical opera-ballet with a medieval sounding instrumental composition featuring harpsichord and ballet dance, but no singer.",Transport yourself to the enchanting world of medieval French opera with this captivating instrumental piece; a fusion of opera-ballet and theatrical flair that features a charming harpsichord melody and evokes visions of graceful ballet dance movements.,"This opera-ballet piece is a theatrical masterpiece that features instrumental music with a medieval-sounding harpsichord. The absence of singers allows for a focus on the beautiful orchestral and choral sections, with trumpets and timpani adding additional grandeur to the piece. The ballet dance scenes are particularly stunning, transporting the listener to another time and place.",['orchestra' 'chorus' 'trumpets' 'timpani'],True,9,30,40,"/m/03q5t,/m/05148p4",False,False,Iz611KubW70.wav,0.4554885923862457,0.7375657167484082
[oyAAhjGTNvQ]-[0-10],oyAAhjGTNvQ,"['bluegrass' 'male voice' 'announcement' 'no percussion' 'no vocal melody'
 'mandolin' 'guitar' 'banjo' 'double bass' 'moderate tempo'
 'romantic mood']",This bluegrass song starts off with a male voice making an announcement. The music starts to play. The banjo plays an introductory bluegrass lick. This is accompanied by an acoustic guitar strumming chords. The double bass plays the root note and the fifth of the chord. The mandolin plays the rhythm section in the song. There is no vocal melody in this song. There is no percussion in this song. This song can be played in a movie with a Western theme.,"Get ready to be swept away by the gentle bluegrass sound of a male voice delivering a romantic announcement over a beautiful blend of mandolin, guitar, banjo, and double bass, all perfectly synchronized at a moderate tempo sans percussion and vocals melody, making this song a pure and heartfelt masterpiece.","A bluegrass song with a male voice, an announcement style, no percussion or vocal melody, featuring a mandolin, guitar, banjo, and double bass, with moderate tempo and a romantic mood.","Get lost in a romantic bluegrass ballad as a male voice delicately announces love's joys without percussion or vocal melody, but instead, expertly accompanied by the sound of mandolin, guitar, banjo, and double bass, all guided by a moderate tempo.","This bluegrass tune features a male voice making an announcement in a romantic mood. With no percussion or vocal melody, the instrumentation takes center stage with a lively mandolin, guitar, banjo, and double bass. The addition of fiddle, harmony vocals, and dobro adds to the sweet, down-home atmosphere. The moderate tempo keeps your toes tapping throughout the song.",['fiddle' 'harmony vocals' 'dobro'],True,0,0,10,"/m/018j2,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y,/m/0l14_3",False,False,oyAAhjGTNvQ.wav,0.6324317455291748,0.7089388575603284
[Kojo5khAAS0]-[280-290],Kojo5khAAS0,"['dj' 'instrumental music' 'medium tempo' 'scratch tutorials'
 'dj lessons online' 'scratching disc tones' 'vinyls'
 'piano accompaniment' 'screaming josies' 'disc scarring tones'
 'syncopated rhythms' 'steady drumming rhythm' 'percussive bass line'
 'youthful' 'positive' 'cheerful' 'dj face off' 'techno dance music'
 'slow dance' 'couples dancing' 'dance floor' 'dance club'
 'keyboard accompaniment']","The song is an instrumental. The tempo is medium, with a dj creating vinyl scratch tones to a steady drumming rhythm, groovy bass line and a keyboard accompaniment. The song is youthful and groovy. The song is a techno dance rhythm.","This medium tempo instrumental techno dance music is perfect for both couples slow dancing on the dance floor and high-energy DJ face-offs in the dance club, featuring syncopated rhythms, percussive bass lines, and a steady drumming rhythm, all accompanied by scratch tutorials and DJ lessons online, vinyl scratching disc tones, disc scarring tones, and screaming Josies, with a youthful, positive, and cheerful vibe sure to get any crowd excited, and a piano and keyboard accompaniment that adds a touch of elegance and sophistication to the mix.","This song is a medium tempo instrumental techno dance music that features scratch tutorials, dj lessons online, screaming josies, syncopated rhythms, and percussive bass line with a youthful, positive, and cheerful ambiance that is perfect for slow dance, couples dancing, and dance floor in a dance club.","A lively and upbeat medium tempo instrumental tune that places emphasis on the art of scratching, featuring engaging scratch tutorials and dj lessons online. Listeners can expect to hear a tasteful blend of vinyls, syncopated rhythms, percussive bass line, piano and keyboard accompaniment, steady drumming rhythm, disc scarring tones, and vibrant disc disc tones. The incorporation of the screaming Josies adds to the youthful, positive and cheerful vibe of the song, which is guaranteed to get people on the dance floor no matter their preferred style - from techno dance music to slow dance or couples dancing. With an irresistible DJ face off, this music is a must-play at any dance club.","This upbeat, techno dance tune features scratch tutorials for mixing skills and syncopated rhythms performed on turntables. The steady drumming rhythm and percussive bass line add to the club atmosphere while the piano and keyboard accompaniment give a youthful, positive, and cheerful feel. The DJ face off during the track allows for some slow dancing for couples on the dance floor, while the Vinyls scratch to disc scarring tones and screaming Josies add to the electrifying atmosphere. For those who want to learn the art of DJing, the song is accompanied by DJ lessons online that feature scratching disc tones and bpm counter to keep you on time.",['mixing skills' 'turntables' 'club atmosphere' 'bpm counter'],True,1,280,290,"/m/01hgjl,/m/04rlf",False,False,Kojo5khAAS0.wav,0.507673978805542,1.0816735830356397
[noLrCDzAp5M]-[150-160],noLrCDzAp5M,"['autotune male vocal' 'harmonizing background vocals' 'boomy 808 bass'
 'snappy rimshots' 'synth pad chords' 'synth organ keys chords' 'hip hop'
 'groovy' 'tinny hi hats' 'addictive']","The Hip Hip song features an autotune male vocal, alongside harmonizing background vocals, singing over boomy 808 bass, snappy rimshots, synth pad chords, synth organ keys chords and tinny hi hats. It sounds groovy and addictive.","This hip hop track features autotune male vocals complemented by harmonizing background vocals, accompanied by a boomy 808 bass, snappy rimshots, and tinny hi hats. The synth pad and organ key chords create an addictive and groovy melody that hooks the listener.","A groovy hip hop track with autotune male vocals, harmonizing background vocals, boomy 808 bass, snappy rimshots, synth pad and organ key chords, tinny hi hats and an addictive quality.","Get ready to get hooked on this groovy hip hop track filled with addictive autotune male vocals, powerful harmonizing background vocals, a boomy 808 bass, snappy rimshots, and mesmerizing synth pad and organ key chords, topped off with tinny hi hats for an undeniable hip hop vibe.","This hip hop track is filled with addictive autotune male vocals that harmonize with the groovy synth pad and organ key chords. The snappy rimshots and tinny hi hats provide the perfect beat for the boomy 808 bass to pound through. And with catchy hooks, trap beats, and clapping snares throughout, this song is sure to be stuck in your head all day.",['catchy hooks' 'trap beats' 'clapping snares'],True,4,150,160,"/m/0164x2,/m/04rlf",False,False,noLrCDzAp5M.wav,0.5177135467529297,0.8603154327918805
[E4To9BC2jx8]-[170-180],E4To9BC2jx8,"['irish influence' 'irish fiddle sound' 'folk rock' 'irish folk rock'
 'violin motif' 'burly male rock vocal' 'simple folk drum  beat']",This is a folk rock song with a strong Irish influence. We hear a typical Irish fiddle tune played on the violin - as the leading melodic motif for the instruments. The singer has a burly rock and roll voice and the song just has a general feel-good aura to it.,"Transport yourself to the shores of Ireland with this lively folk rock tune, boasting the upbeat energy of the Irish fiddle sound intertwined with a powerful violin motif and a burly male rock vocal, all tied together by a simple folk drum beat that'll get your feet tapping in no time.","A folk rock song with Irish influences featuring a burly male rock vocal, Irish fiddle and violin motifs, and a simple folk drum beat.","Get lost in the upbeat rhythms and enchanting melodies of this mesmerizing Irish folk rock anthem, expertly blending the sweetest fiddle sounds and mesmerizing violin motifs with the powerful burly male rock vocal and a jubilantly simple folk drum beat.","This folk rock tune has a strong Irish influence with the use of a fiddle, tin whistle, and bodhran drum. The violin motif carries the melody throughout, while the burly male rock vocal adds a modern touch to the traditional Irish folk rock sound. The simple folk drum beat keeps the energy high while the lyrics evoke images of Celtic mythology and whiskey-soaked nights.","['whiskey references' 'tin whistle' 'bodhran drum'
 'Celtic mythology themes']",True,3,170,180,"/m/01lyv,/m/04rlf,/m/0gg8l",False,False,E4To9BC2jx8.wav,0.6188964247703552,0.780833711867503
[ik-fXNjxw58]-[0-10],ik-fXNjxw58,"['reverberant snare rolls' 'wide low toms hits' 'breathy flute'
 'low quality' 'punchy' 'suspenseful' 'intense']","The low quality recording features a reverberant snare roll, followed by wide low toms hits. At the very end of the loop, there is a short snippet of breathy flute melody. It sounds intense and suspenseful.","This song features reverberant snare rolls, wide low toms hits, and a breathy flute, combined with a low quality, punchy production that creates a suspenseful and intense atmosphere.","The song featured reverberant snare rolls, wide low toms hits, a breathy flute, a low quality sound, punchy beats, and had an intense and suspenseful mood.","This heart-pounding track features reverberant snare rolls, wide low toms hits, and a breathy flute that combine to create a suspenseful and intense atmosphere, all while maintaining a punchy sound despite its low quality production.","This track features reverberant snare rolls and wide low tom hits, creating a punchy and suspenseful mood. The breathy flute adds an intense quality to the overall sound. The low quality production adds a gritty texture, while the echoing strings and driving bassline add energy and drive to the composition.",['echoing strings' 'driving bassline'],True,4,0,10,"/m/026t6,/m/02k_mr,/m/06rvn,/m/0bm02,/m/0l14md",False,False,ik-fXNjxw58.wav,0.38483476638793945,1.0616921391536511
[MeA8CSKAuvw]-[30-40],MeA8CSKAuvw,"['slow song' 'pop song' 'romantic mood' 'male voice' 'slow tempo' 'tuba'
 'trumpets' 'simple percussion']",This pop song features a male voice singing the main melody. This is accompanied by percussion playing a simple beat. The hi-hat is played in eighth notes. The bass is played on a tuba. The root notes of the chords are played. Trumpets play a staccato note at every alternate beat. A brass instrument plays a fill after the first two bars. The mood of this song is romantic. This song can be played in a romantic movie.,"This slow tempo pop song with a romantic mood features a smooth male voice accompanied by the subtle sounds of a tuba, trumpets, and simple percussion.","A slow pop song with a romantic mood and a male voice, characterized by a slow tempo, tuba, trumpets, and simple percussion.","This slow pop ballad sets a romantic mood with a heart-melting male voice, a gentle tempo supported by the warming tones of a tuba and the delicate sound of trumpets, and simplified percussion.","This slow pop song creates a romantic mood with its simple percussion and slow tempo. The male voice is accompanied by a tuba and trumpets, adding a unique and nostalgic touch. The addition of a piano and string section, as well as female backup vocals, enhance the emotional depth of the song.",['piano' 'string section' 'female backup vocals'],True,0,30,40,"/m/015y_n,/m/04rlf,/m/0g293",False,False,MeA8CSKAuvw.wav,0.4311167001724243,0.912051221375636
[GcYeBWujhjw]-[10-20],GcYeBWujhjw,"['amateur recording' 'rock' 'guitar' 'repetitive phrase' 'percussion'
 'bass' 'no voice' 'no other instruments' 'slow tempo' 'melancholic mood']",This amateur recording features a rock song. A repetitive phrase is played on the guitar. The first bar consists of only the guitar sound. The bass and percussion start playing after one bar. The bass plays one note in groups of twos. The percussion plays a groovy rock beat. The hi-hat is played in a group of four strokes on the closed hi-hat followed by one stroke on the open hi-hat. There are no voices in this song. The mood of this song is melancholic.,"This amateur recording is a rock song that features a repetitive phrase on the guitar accompanied by percussion and bass, with no vocals or other instruments. The slow tempo and melancholic mood make for a somber listening experience.","A melancholic rock song with amateur recording, using only guitar, bass and percussion with a repetitive phrase and slow tempo, but no voice or any other instruments added.","A melancholic mood pervades this amateur recording of a slow, rock guitar piece with a repetitive phrase, backed by the steady thump of percussion and bass, and with no voice or other instruments to detract from the wistful vibe.","This melancholic rock song, with amateur recording quality, features only a guitar, a bass and percussion, but the fingerpicking and emotional vocals create an acoustic and profound atmosphere. The slow tempo and repetitive phrase add to the overall mood, while the absence of other instruments allows the guitar to shine through.",['acoustic' 'emotional vocals' 'fingerpicking'],True,0,10,20,"/m/02hnl,/m/0342h,/m/04rlf,/m/04szw,/m/06by7,/m/07pt_g0",False,False,GcYeBWujhjw.wav,0.40371644496917725,0.7970890011836804
[WZd2nT2Afds]-[30-40],WZd2nT2Afds,"['choir' 'flat female vocal' 'reverberant male vocal' 'loud bells'
 'water leaking sound' 'noisy' 'mono' 'low quality' 'choir singing'
 'compilation']","The low quality recording features a flat female vocal talking over loud bells, reverberant male vocal talking, water leaking sounds and choir singing. It sounds like a compilation of sounds. The recording is noisy and in mono.","This is a compilation of low quality, mono recordings featuring a noisy choir singing accompanied by loud bells and water leaking sounds, with flat female and reverberant male vocals.","A low quality, mono compilation song featuring a noisy mix of choir singing, flat female and reverberant male vocals, loud bells, and water leaking sounds.","This raw and unpolished mono compilation features a noisy choir singing accompanied by flat female and reverberant male vocals, punctuated by the jarring sound of loud bells and a persistent water leakage, resulting in a captivating and unsettling listening experience with low quality production.","This compilation features a choir singing against a reverberant male vocal and flat female vocal, creating an ethereal background filler. Loud bells provide a strong, melodic backbone to the track as the water leaking sound and noisy mono quality add an intimate, low quality feel. The choir harmonies and melodic male vocal line enhance the emotional depth of the song.",['ethereal background filler' 'choir harmonies' 'melodic male vocal line'],True,4,30,40,"/m/0395lw,/m/09x0r,/t/dd00126",False,False,WZd2nT2Afds.wav,0.3473234176635742,0.9424198474933423
[7vC1iriZlX8]-[180-190],7vC1iriZlX8,"['meditation music' 'instrumental' 'tibetan singing bowls'
 'resonant sound' 'calming' 'soothing' 'transcendental']",This is a meditation music piece. It is an instrumental piece. Tibetan singing bowls in various sizes are rung to create a soothing atmosphere. It is the perfect background music for a meditation video. It could also be playing in the background at a spa or a wellness center.,"This instrumental piece of meditation music features the resonant sound of tibetan singing bowls, creating a calming and soothing atmosphere that is perfect for achieving a transcendental state.",This song features tibetan singing bowls and resonant sounds to create a calming and soothing meditation experience that is transcendental.,"This beautifully crafted instrumental piece utilizes the resonant sound of traditional Tibetan singing bowls to create a calming and soothing atmosphere, perfect for meditation and achieving a transcendental state of mind.","Experience inner peace and tranquility with this instrumental track featuring tibetan singing bowls, calming nature sounds, and resonant flute and guitar melodies. This soothing meditation music will transport you to a transcendental state of bliss.",['nature sounds' 'flute' 'guitar'],True,9,180,190,/m/0l14t7,False,False,7vC1iriZlX8.wav,0.24738289415836334,0.8235016074229993
