id,aspect_list,prediction,__index_level_0__,filename,clap_score
506d267716a9f80f02071fe78781811c,"['dance groove', 'emotional', 'energetic', 'fast tempo', 'female singer', 'groovy', 'medium tempo', 'passionate', 'rock', 'romantic', 'steady drumming rhythm']","This haunting ballad unfolds over a sparse piano accompaniment featuring arpeggiated left-hand chords in C major resolving into E minor seventh voicings before giving way to atmospheric synth pads and ambient guitar textures evoking an otherworldly quality. A soaring vocal line enters above, delivering emotive lyrics conveyed by delicate vibrato phrasing against a backdrop of subtle string swells and minimalist electronic drum programming underscoring a sense of longing and melancholy.",154,506d267716a9f80f02071fe78781811c.wav,0.3680373430252075
6e3b90900632268f68c979199dfccca9,"['e-bass', 'fast tempo', 'keyboard harmony', 'medium tempo', 'melancholic', 'pop', 'reggae']","This mid-tempo indie rock track features a driving guitar riff with palm-muted chords and crunching distortion in its verse sections, contrasting with atmospheric synth pads and pulsating bassline in the choruses. A soaring vocal performance is layered over intricate drum patterns incorporating syncopated snare hits and shuffling hi-hat rhythms. Sonic textures shift dynamically throughout, resolving tension via anthemic buildups leading into catchy hooks. Overall mood leans toward introspective nostalgia balanced by energetic release.",37,6e3b90900632268f68c979199dfccca9.wav,0.4556863605976105
869d42982b3e06f71987239fb2e3079e,"['acoustic drums', 'techno', 'uptempo']","This brooding electro-R&B track features haunting vocal harmonies delivered in staccato cadences over a minimalist beat constructed from filtered kick drum and muted hi-hats, while atmospheric pads shimmer in the background. A recurring synthesizer motif provides an eerie tension, punctuated by dissonant chord progressions that resolve into sparse, pulsing arpeggios before dissolving into a melancholic, ambient bridge featuring reversed audio snippets and subtle reverb effects.",102,869d42982b3e06f71987239fb2e3079e.wav,0.4552459120750427
07ded04e13b9346aa84140ca778ba1b5,"['flat male vocal', 'folk song', 'fun', 'groovy bass', 'happy', 'male singer', 'no percussion', 'no voices', 'orchestra', 'pop', 'slow tempo']","This melancholic ballad features a solo piano accompaniment, its minimalist arrangement allowing for an intimate atmosphere to unfold. A soaring vocal performance is marked by legato phrasing and expressive vibrato, conveying emotional depth through subtle variations in pitch and volume. Harmonies enter during the bridge, adding layers of texture but never overwhelming the central narrative. Lush strings swell beneath the final chorus, underscoring the song's poignant conclusion.",69,07ded04e13b9346aa84140ca778ba1b5.wav,0.31069958209991455
26fe07267aa406afddf3efadaf20a8b0,"['cinematic', 'digital drums', 'emotional', 'medium tempo', 'rock', 'slow tempo', 'soulful']","This atmospheric indie-electronic track features a pulsing synthesizer motif over a driving drum machine beat in 4/4 time at 120 BPM, accompanied by arpeggiated guitar chords played with reverb-drenched effects. A minimalist bassline provides a steady foundation beneath soaring vocal melodies delivered with emotive, heartfelt intensity, incorporating subtle vibrato and phrase repetition for added expressiveness. Gradual dynamic swells punctuated by moments of sparse piano interludes create an intimate, introspective mood.",243,26fe07267aa406afddf3efadaf20a8b0.wav,0.45316702127456665
b068de6b0f16de4e621c8dbbfa596fdb,"['acoustic guitar', 'ballad', 'dreamy', 'electric guitar', 'emotional', 'melancholic', 'mellow', 'poignant', 'romantic', 'sad', 'sentimental', 'slow tempo']","This haunting ballad features a minimalist piano accompaniment in 6/8 time, its lilting waltz-like rhythm underscoring a sense of longing. A mournful violin solo enters at the bridge, its soaring arpeggios contrasting with the stark simplicity of the piano. Vocal delivery is emotive yet restrained, anchored by a repeating phrase motif that builds towards a cathartic climax marked by swelling orchestral arrangements and a dramatic drop in volume before resolving into silence.",17,b068de6b0f16de4e621c8dbbfa596fdb.wav,0.28944170475006104
bc15db1de860f796ccec06082fdc9fb0,"['groovy', 'medium tempo', 'mysterious', 'positive', 'steady drumming rhythm']","This atmospheric slow-burning ballad features a minimalist piano accompaniment in 6/8 time, providing an introspective foundation for soaring vocal melodies that navigate intricate arpeggios over descending minor chords. Distorted guitars enter midway, adding texture through tremolo picking and subtle distortion effects, underscoring emotive lyrics with crescendoing intensity. Strings swell behind, introducing legato violins and mournful cellos before dissolving into sparse piano reprise, creating a poignant resolution.",127,bc15db1de860f796ccec06082fdc9fb0.wav,0.27563774585723877
f06525f3c06ae0010d67928842f55f00,"['bass', 'flute', 'jazz', 'moderate tempo', 'percussion', 'rock', 'upbeat']","This hypnotic track unfolds with an atmospheric intro featuring a filtered piano loop and subtle ambient pads, gradually building into a driving beat-driven arrangement marked by pulsing basslines and syncopated snares. A soaring vocal hook enters mid-song, delivered in layered harmonies that dance across the mix amidst crisp percussion and scintillating synthesizers. Sonic tension ebbs and flows throughout the composition, yielding a dreamy yet kinetic whole.",72,f06525f3c06ae0010d67928842f55f00.wav,0.542908251285553
7de87f4a78053f5a29883a664e9b7a95,"['emotional', 'mellow', 'passionate', 'passionate male vocal', 'pop']","This melancholic ballad features soaring strings accompanied by a minimalist piano motif that underscores its introspective lyrics. A haunting vocal performance is delivered in a legato style over an expansive arpeggiated chord progression in C minor, resolving into a dramatic crescendo atop a pulsing synthesizer line. Dynamics shift from soft, delicate passages to intense climaxes driven by crushing distorted guitars. Atmospheric sound design textures add depth throughout this emotive exploration of heartache and longing.",5,7de87f4a78053f5a29883a664e9b7a95.wav,0.5029658675193787
8b8257daf6737777fbdce96dc9d8f417,"['acoustic drums', 'acoustic guitar', 'drums', 'fast tempo', 'groovy', 'medium tempo', 'playful', 'rock']","This melancholic ballad features a solo piano introduction playing arpeggiated chords in E minor over a slow, introspective tempo of approximately 60 BPM. A haunting vocal enters at 0:10 with legato phrasing and subtle vibrato, delivering lyrics of longing amidst sparse atmospheric pads created by ambient synthesizers. As the track builds towards its climax, a minimalist drum pattern is introduced providing understated tension beneath an ethereal guitar part played using reverb-drenched delay effects, adding depth without overpowering the emotional intimacy of the voice.",157,8b8257daf6737777fbdce96dc9d8f417.wav,0.3473690152168274
fa20e20d1cdefaecc7f46a39e2493c24,"['fun', 'happy', 'no voices', 'pop']","This atmospheric indie-rock track features soaring vocal harmonies layered over driving electric guitar riffs and pulsing synthesizers, establishing an anthemic framework. A repetitive drum machine pattern underscores staccato bass lines in the verses before yielding to sweeping orchestral strings during the choruses, where keys expand into resonant arpeggios underpinning euphoric melodic solos and tender acoustic moments amidst rhythmic buildups culminating in explosive climaxes.",464,fa20e20d1cdefaecc7f46a39e2493c24.wav,0.39402061700820923
e5af1ca3b1593614212b33cd626d3b7d,"['energetic', 'groovy', 'piano', 'punchy kick', 'punchy snare']","This haunting electronic ballad features an atmospheric soundscape crafted from mournful synths and a minimalist drum machine pattern, creating a sense of eerie tension. A soaring vocal performance is delivered against a backdrop of sparse piano arpeggios, its emotive delivery conveying vulnerability through subtle vibrato and phrasing. Gradual builds in intensity punctuated by dissonant string stabs heighten emotional impact before dissipating into a serene ambient fade-out.",190,e5af1ca3b1593614212b33cd626d3b7d.wav,0.32930880784988403
8ffbb2a2c302d7ff6dac16c36f9d95cb,"['drums', 'emotional', 'energetic', 'groovy bass', 'jazz', 'male vocal', 'passionate', 'pop', 'r&b', 'romantic', 'slow tempo', 'soft', 'soul', 'soulful']","This atmospheric electronic track begins with an eerie synth pad arpeggio in E minor, setting a moody tone for the rest of the song. A driving kick drum enters at 0:10, accompanied by pulsing bassline played on a filtered Roland TB-303. Vocalist delivers emotive lyrics over simple piano chords and ambient textures, gradually building towards a climactic drop marked by distorted synthesizers and syncopated percussion effects around 1:40.",115,8ffbb2a2c302d7ff6dac16c36f9d95cb.wav,0.44069260358810425
8fd559224abd08f5f6c52a6e0157e505,"['emotional', 'energetic', 'female singer', 'groovy music', 'keyboard accompaniment', 'male singer', 'medium tempo', 'movie soundtrack', 'passionate', 'rock', 'romantic', 'violin']","This hypnotic electro-pop track features a minimalist synth line providing an insistent repetitive pattern in A minor, while the filtered vocal delivery dances above it in staccato bursts. As the chorus builds, lush strings enter with legato arpeggios, resolving into a series of ascending chord progressions. Distorted bass drops emphasize each beat drop before being momentarily submerged beneath waves of reverb-drenched sound effects. Dynamic shifts between whispery softness and explosive intensity define this atmospheric soundscape.",116,8fd559224abd08f5f6c52a6e0157e505.wav,0.312175452709198
2ff6e1c62b395809690ed1c87f0f42be,"['dance music', 'drums', 'electric guitar', 'fast tempo', 'groovy', 'indie', 'male singer']","This atmospheric electronic track begins with a repetitive synth arpeggio pattern in D major, establishing an eerie tension over a steady drum machine beat at 120 BPM. As the verse progresses, distorted bass notes enter, underscoring the sense of foreboding. A haunting vocal sample enters mid-verse, its ethereal quality heightened by liberal use of reverb and delay effects. A synthesized lead line bursts forth in the chorus, resolving against a sea of swirling pads and driving percussion.",106,2ff6e1c62b395809690ed1c87f0f42be.wav,0.4594695270061493
fdb1c85ee1719e88568fe3a31c513714,"['dance', 'emotional', 'energetic', 'exciting', 'fast tempo', 'keyboard harmony', 'male vocalist', 'medium fast tempo', 'pop', 'punchy kick', 'rhythmic speech', 'slow tempo']","This atmospheric electronic track features a minimalist beat constructed from filtered drum machine patterns and ambient synth textures over a slow-burning tempo around 100 BPM. A haunting piano motif plays in minor key accompanied by distant, reverb-drenched guitar strums creating an eerie ambiance. Vocal harmonies enter near the midpoint, doubling the emotional intensity before resolving into a gradual fade-out featuring distorted synths and processed percussion effects.",180,fdb1c85ee1719e88568fe3a31c513714.wav,0.6120301485061646
9ddef8677b12ba5439d042fc85f9edef,"['acoustic guitar', 'classical music', 'country music', 'emotional', 'fast tempo', 'folk', 'folk music', 'groovy', 'groovy bass', 'keyboard accompaniment', 'male vocalist', 'medium fast tempo', 'nostalgic', 'orchestra', 'passionate', 'poignant', 'romantic', 'sentimental', 'slow tempo', 'soothing', 'soulful', 'violin', 'western classical music']","This electro-R&B track features a pulsing synthesizer motif over an insistent drum machine beat in 4/4 time, with syncopated hi-hats adding tension throughout. A filtered vocal hook enters at :15, its repetition augmented by subtle delay effects, while a minimalist bassline underscores the arrangement's dark atmosphere. As the chorus approaches, layered strings swell beneath the vocalist, bridging the disparity between electronic and organic textures amidst driving beats and sparse percussive fills.",51,9ddef8677b12ba5439d042fc85f9edef.wav,0.452119916677475
3dd2001966e20cd86303247d8c1d8a1a,"['electric guitar', 'groovy', 'jazz']","This track begins with a pulsing synthesizer riff, its repeating motif echoing through a dreamy haze of atmospheric reverb. A driving drum machine kick enters at minute one, propelling a stuttering bassline forward. As the verse unfolds, ethereal pads swirl above, punctuated by staccato guitar chords in minor keys. Melodic vocals soar amidst this sonic tapestry, gradually resolving into an expansive chorus marked by layered harmonies and soaring strings. Dynamics shift dramatically across the bridge before returning to the driving beat.",259,3dd2001966e20cd86303247d8c1d8a1a.wav,0.3112543225288391
7cfec9e3abe1d411eb1a3cd1d0ad752a,"['ambient', 'funk', 'house', 'keyboard', 'no voices', 'slow tempo']","This electro-pop anthem features pulsing synths layered over driving drum machines in a relentless 4/4 beat around 120 BPM. A catchy, filtered vocal hook enters at 0:10, accompanied by a simple but effective bassline that underscores the track's energetic atmosphere. As the chorus hits, atmospheric pads swell, adding depth and texture, while tasteful automation subtly shifts the synth timbres throughout the section for maximum impact.",212,7cfec9e3abe1d411eb1a3cd1d0ad752a.wav,0.32708510756492615
6976da811ecc7ea52a8e90b7ccfbaedc,"['bass', 'folk', 'heavy metal', 'jazz', 'keyboard', 'male vocal', 'medium tempo', 'moderate tempo', 'percussion']","This atmospheric electronic track features a pulsating bassline generated by a filtered Roland TB-303 synthesizer, accompanied by ambient pads created through additive synthesis using an EMS VCS 3. Haunting vocals are layered over intricate drum programming, emphasizing syncopated hi-hat patterns and propulsive kick drums. As the mix unfolds, delicate piano arpeggios materialize alongside swirling sawtooth waveforms, yielding a captivating blend of hypnotic textures and introspective melancholy.",223,6976da811ecc7ea52a8e90b7ccfbaedc.wav,0.4787564277648926
8a3817fcc4475ce491056f613a7f32e1,"['acoustic drums', 'electronic drums', 'funk', 'funky', 'male vocal', 'medium tempo', 'upbeat']","This indie-pop track features a driving guitar arpeggio pattern in 6/8 time, punctuated by syncopated snare hits that propel the rhythm forward. A lilting piano melody unfolds above, its arcing phrases resolving on major tonics. Soaring vocal harmonies ride atop, textured by subtle ambient pads and gossamer strings. Throughout, an insistent bassline underscores the groove, while atmospheric reverb and delayed guitars add depth to this winsome summer anthem.",185,8a3817fcc4475ce491056f613a7f32e1.wav,0.5164915919303894
4c94d8049e4472f70b52131807c5fcaf,"['emotional', 'male singer', 'medium tempo', 'movie soundtrack', 'pop', 'rock', 'romantic', 'slow tempo', 'soft rock']","This atmospheric electronic track features a haunting piano motif accompanied by sparse, pulsing synthesizers in a repeating arpeggiated pattern creating an otherworldly ambiance over a slow-burning drum machine beat at 90 BPM. A filtered vocal sample provides ethereal backing harmonies while minimalist bass notes provide subtle foundation beneath the surface tension. Gradual build-up is achieved through gradual layering of effects-drenched guitars. Atmospheric pads swell throughout, punctuated by abrupt, stark silences before resolving into reverb-heavy choruses.",479,4c94d8049e4472f70b52131807c5fcaf.wav,0.1843397617340088
496f6837027b54b06df709d3dfa607ae,"['bass', 'drums', 'electronic drums', 'fast tempo', 'male voice', 'pop']","This atmospheric electronic track features a minimalist beat constructed from filtered kick drum and hi-hats, accompanied by an eerie ambient pad synthesizer providing a sense of tension throughout. A haunting vocal sample enters, its warped pitch-bending effect creating an otherworldly quality. As the verse progresses, distorted bassline kicks in, adding depth while maintaining the sparse arrangement, ultimately giving way to a climactic synth solo and frenetic percussion drop-out section.",17,496f6837027b54b06df709d3dfa607ae.wav,0.3781692385673523
51198fe2baea8497c93dec8496044f27,"['acoustic guitar', 'energetic', 'exciting', 'happy', 'piano', 'pop']","This ambient electronica track features lush synth pads and pulsing basslines over a driving beat. Distorted electric guitar riffs slice through the mix, trading off with atmospheric sound design textures created by filtered vocal samples. Dynamics range from hushed intimacy to explosive build-ups, while shimmering hi-hats and intricate percussion patterns propel the arrangement forward in an ever-shifting dance-rock landscape.",484,51198fe2baea8497c93dec8496044f27.wav,0.40739065408706665
7ae2844e637d1047ab5b5d4275eb6bd5,"['acoustic drums', 'bass guitar', 'danceable', 'electric guitar', 'electronic drums', 'energetic', 'keyboard', 'male vocal']","This melancholic indie-rock ballad features a haunting piano arpeggio pattern in C minor, accompanied by a minimalist drum machine beat and subtle ambient synth textures. A soaring vocal melody emerges through atmospheric reverb effects, delivered with emotive, heart-wrenching sincerity. A simple but effective guitar line enters mid-song, adding depth before giving way to a sparse, cello-driven bridge section marked by mournful harmonies and restrained dynamics. Fading into silence, the final note lingers like an unresolved sigh.",45,7ae2844e637d1047ab5b5d4275eb6bd5.wav,0.5215471982955933
071a4e19f099184ee773cfdc3f1324dd,"['electric guitar', 'energetic', 'groovy', 'intense', 'male vocal', 'passionate']",This mid-tempo electronic dance track features a driving beat generated by synthesized drums and pulsing synthesizers over a filtered bassline. Atmospheric pads create an ethereal texture while arpeggiated chords play in a repetitive pattern. A soulful vocal sample is pitched down and processed through distortion and reverb effects adding depth to the mix. The arrangement builds tension before releasing into a euphoric drop featuring layered synths and dramatic swells.,409,071a4e19f099184ee773cfdc3f1324dd.wav,0.26680368185043335
fac96772cbc4c7dcb33cf64d62ebe038,"['exciting', 'piano accompaniment', 'slow tempo']","This atmospheric pop track begins with an ethereal piano arpeggio pattern in minor keys, gradually introducing intricate electronic percussion and ambient synth textures, creating an otherworldly soundscape. As it builds towards its hook-driven chorus, pulsing basslines and filtered vocal harmonies take center stage amidst subtle distortion effects, before resolving into a soaring guitar solo against sparse drum machine beats and echoey reverb washes during the instrumental break-down section.",157,fac96772cbc4c7dcb33cf64d62ebe038.wav,0.5594692230224609
7937f98b1dfa79fd536daf7aaf7a6982,"['e-guitar', 'energetic', 'punchy snare', 'rock']","This introspective ballad features a sparse piano arrangement over a slow-burning tempo, emphasizing lugubrious arpeggios in C minor. A mournful violin solo enters at the bridge, its soaring lines juxtaposed against a repeating ostinato pattern played by a minimalist drum machine. Haunting reverb and delay effects envelop the vocals, creating an ethereal atmosphere. Vocalist delivers a heartfelt, emotive performance marked by subtle vibrato and phrase elongation, adding depth to this melancholic composition.",351,7937f98b1dfa79fd536daf7aaf7a6982.wav,0.5226702094078064
aba1e7d3223e932003841136b19191f4,"['emotional', 'keyboard accompaniment', 'passionate', 'pop', 'rock', 'romantic', 'sentimental', 'soft rock']","This mid-tempo indie rock track features a driving guitar riff in A minor, accompanied by pulsing synths and a prominent bassline, providing an infectious foundation for the atmospheric vocals. Interspersed ambient pads create a sense of space, while a minimalist drum pattern drives the rhythm forward. Vocal harmonies enter during the choruses, adding texture and depth before dissolving into reverb-soaked instrumental breaks featuring distorted guitars. A haunting piano motif surfaces periodically throughout, underscoring the emotional intensity.",171,aba1e7d3223e932003841136b19191f4.wav,0.47078582644462585
cb20cb898a2b695554441b968a524c38,"['acoustic guitar', 'emotional', 'energetic', 'exciting', 'male singer', 'pop']","This melancholic ballad features a solo piano accompaniment playing arpeggiated chords in A minor over a sustained string section providing subtle vibrato textures beneath. Soaring vocals arrive in verse two, supported by minimalist drum machine programming emphasizing quarter-note hi-hats and muted cymbal crashes underscoring a sense of longing. Chord progression modulates from Am to Em via F major, adding tension before resolving back down, highlighting the vocalist's emotive delivery amidst sparse atmospheric synth pads evoking late-night intimacy.",16,cb20cb898a2b695554441b968a524c38.wav,0.25100991129875183
f09fab18fda01e06ef06a99b03be91a1,"['claps', 'drums', 'energetic', 'flat male vocal', 'folk', 'funk', 'groovy', 'groovy bass', 'hip hop', 'passionate female vocal', 'punchy kick', 'punchy snare', 'rock']","This driving rock ballad features soaring vocal harmonies layered over crunching electric guitars and pulsating basslines in 4/4 time. A repetitive piano riff underscores the verse before giving way to a anthemic chorus where stacked synthesizers swell through tremolo effects. Dynamics shift from hushed intimacy to explosive release, while shuffling drums propel the rhythm forward amidst shifting key changes adding tension leading into an operatic bridge.",11,f09fab18fda01e06ef06a99b03be91a1.wav,0.6630644202232361
661e63d53bbe0250a7c476127581876c,"['digital drums', 'drums', 'emotional', 'energetic', 'ethereal', 'female singer', 'groovy bass line', 'indie', 'keyboard harmony', 'male vocalist', 'melancholic', 'passionate', 'piano accompaniment', 'romantic', 'slow tempo', 'steady drumming']","This atmospheric electronic track features a minimalist beat generated by a pulsing synthesizer arpeggio in E minor, accompanied by filtered piano chords oscillating at 120 BPM. A haunting vocal sample enters at 0:40, its reverb-drenched timbre creating an ethereal ambiance. As the drop approaches, distorted bass notes enter, adding tension before resolving into a euphoric release marked by soaring strings and layered synths culminating in a sonic crescendo around 2 minutes mark.",48,661e63d53bbe0250a7c476127581876c.wav,0.3943607211112976
227219046a2a9a28c4272d5b8be9f691,"['bass', 'emotional', 'energetic', 'exciting', 'groovy bass line', 'indie', 'keyboard accompaniment', 'keyboard harmony', 'male singer', 'medium fast tempo', 'medium tempo', 'passionate', 'romantic', 'steady drumming', 'steady drumming rhythm']","This electro-pop anthem features pulsing synths and driving beat programming reminiscent of classic 90s techno. A catchy, filtered vocal hook is layered over a repetitive bassline, while atmospheric pads provide depth to the mix. As the track builds towards its climax, distorted guitars enter the fold, adding grit to the proceedings before resolving into a euphoric drop marked by soaring strings and a final flourish of reverb-drenched piano chords. Key changes subtly underscore the emotional arc throughout this dance-oriented electronic epic.",471,227219046a2a9a28c4272d5b8be9f691.wav,0.47739219665527344
3ddac6f8b9e87f693f34ea0240023c83,"['acoustic guitar', 'classical', 'uptempo']","This atmospheric electronic track begins with an ominous synthesizer arpeggio in C minor, introducing hazy ambiance and foreboding tension. Soaring vocal harmonies enter via layered reverb-drenched pads around 0:30, establishing melancholic contrast to driving drum machines and pulsing basslines at 1:00. A haunting piano motif emerges at 2:15 amidst rising intensity before resolving into euphoric release through ethereal choirs at 3:45, emphasizing themes of introspective longing and emotional surrender.",440,3ddac6f8b9e87f693f34ea0240023c83.wav,0.4086492657661438
984a901d0363ec582a46642feeff6edc,"['bass', 'cello', 'emotional', 'groovy', 'male vocal', 'percussion', 'pop', 'romantic', 'sentimental', 'slow tempo']","This atmospheric electro-pop track unfolds with eerie synths gliding across a minimalist drum machine backbone in 4/4 time, building tension through sparse, filtered vocal snippets. As the verse progresses, layered harmonies swell behind the vocalist's soaring melodies, gradually increasing intensity before dropping into an anthemic chorus featuring driving basslines and distorted guitar riffs, resolving on a hypnotic refrain marked by phased pads and shimmering ambiance.",15,984a901d0363ec582a46642feeff6edc.wav,0.44759172201156616
ebe90fcd828179329e08f778b99ff31b,"['clapping', 'country music', 'energetic', 'fast tempo', 'medium tempo', 'pop']","This melancholic ballad features a solo piano introduction, gradually building into a sweeping orchestral arrangement replete with mournful strings and a pulsing synthesizer line. A soaring vocal performance navigates intricate arpeggios against a backdrop of subtle electronic percussion and tasteful ambient textures. Dynamics oscillate from hushed intimacy to dramatic crescendo in this poignant exploration of longing, underscored by a minimalist bassline that underscores the emotional turmoil at its core.",452,ebe90fcd828179329e08f778b99ff31b.wav,0.34213101863861084
6eb04621fa4e3858f24518986990d759,"['ambient sounds', 'dance music', 'dance rhythm', 'dance song', 'electronic', 'electronic dance music', 'electronic music', 'emotional', 'energetic', 'exciting', 'groovy', 'groovy music', 'groovy rhythm', 'keyboard harmony', 'male singer', 'medium tempo', 'movie soundtrack', 'passionate', 'passionate female vocal', 'slick drumming rhythm', 'upbeat']","This atmospheric indie-rock ballad features soaring vocal harmonies layered over a minimalist arrangement of acoustic guitar arpeggios in open D major chords, punctuated by sparse drum machine beats and filtered synthesizer textures. A haunting piano motif enters midway through the verse, resolving into a sing-along chorus marked by swirling organ reverb and gentle handclaps. Dynamic shifts from pianissimo whispers to fortissimo crescendos underscore an emotional intensity throughout.",230,6eb04621fa4e3858f24518986990d759.wav,0.3935093283653259
45df5f97d92a2cf44c58f87867a9dee0,"['acoustic drums', 'aggressive', 'bass guitar', 'calm', 'cello', 'classical music', 'eerie', 'electric guitar', 'emotional', 'female singer', 'flute', 'heavy metal', 'intense', 'keyboard harmony', 'male vocal', 'medium tempo', 'scary', 'slow tempo', 'steady drumming']",This hypnotic electro-R&B track unfolds over a minimalist beat structured around a pulsing bassline driven by filtered synthesizers and atmospheric pads. Atmospheric sound design elements evoke a sense of depth and space while a haunting vocal phrase sung in hushed tones provides intimacy and vulnerability. Gradual build-up into distorted synths creates tension before releasing into an ethereal breakdown featuring ambient textures and subtle percussion. A euphoric chorus follows showcasing layered harmonies and driving drums.,33,45df5f97d92a2cf44c58f87867a9dee0.wav,0.46883487701416016
d2634b774be62206fd70ce7e026c5151,"['acoustic drums', 'acoustic guitar', 'bass guitar', 'cheerful', 'electric guitar', 'male vocal', 'no singer', 'percussion', 'pop', 'psychedelic', 'slow tempo']","This atmospheric electronic ballad features a haunting piano arpeggio pattern over a steady drum machine beat in 4/4 time, with subtle ambient synth textures and reverb-drenched vocal harmonies creating an ethereal mood. A minimalist bassline provides understated foundation for soaring vocals delivered in a whispered tone, building towards a crescendo marked by filtered strings and pulsing synths before resolving into a peaceful fade-out. Key changes subtly throughout, often using minor keys to heighten emotional impact.",218,d2634b774be62206fd70ce7e026c5151.wav,0.5192599892616272
32d386ad093b4806cad72f22f77d4151,"['bass', 'calming', 'claps', 'groovy', 'groovy bass', 'jazz', 'male vocal', 'passionate female vocal', 'shimmering shakers']","This electro-R&B track features a hypnotic blend of pulsing synthesizers and atmospheric pads underpinned by a driving kick drum and subtle Hi-Hat pattern. A minimalist bassline provides an understated foundation for a sultry, vocoder-treated vocal performance that gradually builds in intensity through layers of harmonized backing vocals and filtered sound design effects, culminating in a euphoric, anthemic chorus.",377,32d386ad093b4806cad72f22f77d4151.wav,0.5660249590873718
3af8cd1b82ad70e92b1c68339992c504,"['acoustic drums', 'alternative rock', 'indie', 'medium tempo', 'rock', 'upbeat']","This melancholic ballad features a soaring piano arpeggio introduction in E minor, gradually introducing lush strings and subtle woodwind textures over a pulsing electronic foundation, creating an intimate atmosphere. A poignant vocal performance dominates the verse, delivered in hushed tones above spare acoustic guitar strumming. As the chorus unfolds, atmospheric synths swell around the vocals, heightening emotional intensity before resolving into a gentle resolution marked by sparse percussion and ambient pads.",225,3af8cd1b82ad70e92b1c68339992c504.wav,0.3239094018936157
f18141fb9d855dfd2c8d64a0a70a067a,"['acoustic drums', 'acoustic guitar', 'bass', 'bass guitar', 'flute', 'medium tempo', 'no singer', 'percussion', 'playful']","This melancholic ballad features a solo piano introduction, setting an introspective tone, before unfolding into a soaring chorus supported by minimalist strings and atmospheric synths. A haunting vocal performance is characterized by subtle vibrato and emotive phrasing over a gentle, lilting waltz rhythm, punctuated by sparse, mournful woodwind accents in the bridge. Overall texture is heightened through judicious use of reverb and delayed instruments, creating a sense of space and longing.",26,f18141fb9d855dfd2c8d64a0a70a067a.wav,0.2543182373046875
62c8b3e1c01341f9d1c2237319e50803,"['fast tempo', 'happy', 'rock']","This atmospheric electronic ballad features a minimalist piano accompaniment, punctuated by sparse, ambient synth pads that evoke an otherworldly sense of space. A soaring vocal line unfolds over the course of seven minutes, navigating intricate melodic patterns and emotive vibrato bends against a backdrop of subtle reverb-drenched guitar textures and soft percussion. As the track builds towards its climax, the sound design incorporates eerie found sounds and judicious use of distortion.",454,62c8b3e1c01341f9d1c2237319e50803.wav,0.42841219902038574
1b456c4059c96797d3ce42d573d695d7,"['ambient', 'medium tempo', 'punchy snare']","This atmospheric electronic track features a pulsing synthesizer riff played in minor key over an insistent drum machine pattern emphasizing quarter notes on beats two and four. Distorted bass line underscores the repetitive phrase structure, while haunting vocal processing adds ethereal textures above filtered pads evoking sense of space and tension. Gradual dynamic build-up is punctuated by crescendoed synth swells on every eighth measure, underscoring emotional release.",187,1b456c4059c96797d3ce42d573d695d7.wav,0.4634818434715271
674e67813a6379fe127864172bc939de,"['acoustic guitar', 'calming', 'dreamy', 'electric guitar', 'emotional', 'keyboard', 'medium tempo', 'mellow', 'no percussion', 'slow tempo', 'violin']","This introspective electronic ballad features a haunting piano melody played in minor keys against a backdrop of atmospheric synths with reverb-drenched textures evoking an ethereal ambiance. A minimalist drum pattern provides subtle rhythmic counterpoint while a soaring vocal line weaves through layers of ambient pads creating tension. As the track builds, filtered guitars enter with ascending arpeggios adding emotional depth before resolving into a sense of calm resolution.",451,674e67813a6379fe127864172bc939de.wav,0.5080294609069824
97e03ef6324d6842197109dd616b0505,"['ambient sounds', 'ballad', 'bass', 'dramatic', 'emotional', 'flat male vocal', 'medium tempo', 'melancholic', 'movie music', 'movie soundtrack', 'mysterious', 'orchestral', 'passionate', 'percussion', 'poignant', 'sad', 'slow tempo', 'strings', 'western classical music']","This atmospheric electronic track features pulsating synth arpeggios in A minor, underpinned by a driving kick drum pattern and filtered hi-hats. Haunting vocal snippets float above the mix, processed through distortion pedals for added grittiness. As the beat builds intensity, dissonant synthesizers introduce jarring, atonal textures, while reverb-drenched guitars provide an eerie backdrop before resolving into a climactic drop.",114,97e03ef6324d6842197109dd616b0505.wav,0.35878849029541016
0dc43e25ceda8221c5e6f72ae5721469,"['calming', 'dreamy', 'female voice', 'keyboard', 'mellow', 'psychedelic', 'slow tempo', 'tambourine', 'violin']","This atmospheric pop-rock ballad features a minimalist piano arpeggio accompaniment in E minor, gradually building into an epic guitar solo with tremolo-picked chords and soaring vocal melodies supported by lush reverb-drenched harmonies. Driving drums enter mid-track, propelling the track forward before giving way to a poignant acoustic interlude featuring fingerpicked pattern work and heartfelt lyrics. A triumphant return to electric guitars underscores the emotional resolution.",229,0dc43e25ceda8221c5e6f72ae5721469.wav,0.5740181803703308
