instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"male vocal, strings, e-bass, violin, punchy snare, no voices","sensual, happy","cinematic, classical music, country, classical, trap",uptempo,"male vocal, strings, e-bass, violin, punchy snare, no voices, sensual, happy, cinematic, classical music, country, classical, trap, uptempo",sample_4224
"electric guitar, percussion, flute, e-guitar",positive,pop,"rhythmic patter, slow tempo","electric guitar, percussion, flute, e-guitar, positive, pop, rhythmic patter, slow tempo",sample_4225
"male singer, piano accompaniment",people dancing,"soulful, electro pop, electronic music, hip hop",polyrhythms,"male singer, piano accompaniment, people dancing, soulful, electro pop, electronic music, hip hop, polyrhythms",sample_4226
"e-guitar, bass guitar, male singer, acoustic drums, e-bass, shimmering shakers, flat male vocal",passionate,trance,rhythmic beat,"e-guitar, bass guitar, male singer, acoustic drums, e-bass, shimmering shakers, flat male vocal, passionate, trance, rhythmic beat",sample_4227
male vocalist,"sentimental, gentle, joyful, scary, hard rock","folk music, latin dance music, rap, rock, trance, dance music",slower tempo,"male vocalist, sentimental, gentle, joyful, scary, hard rock, folk music, latin dance music, rap, rock, trance, dance music, slower tempo",sample_4228
electronic drums,eerie,dance music,fast tempo,"electronic drums, eerie, dance music, fast tempo",sample_4229
"violin, passionate male vocal, shimmering cymbals, strings, piano","positive, happy, cheerful, soft",classical,medium tempo,"violin, passionate male vocal, shimmering cymbals, strings, piano, positive, happy, cheerful, soft, classical, medium tempo",sample_4230
piano accompaniment,"mellow, weird","folk music, electro pop",groovy,"piano accompaniment, mellow, weird, folk music, electro pop, groovy",sample_4231
"drums, acoustic drums, flute","joyful, melancholic, playful, mellow","ballad, classical music, country music, dance music, soul, soulful, classical, rock","slow tempo, groovy","drums, acoustic drums, flute, joyful, melancholic, playful, mellow, ballad, classical music, country music, dance music, soul, soulful, classical, rock, slow tempo, groovy",sample_4232
"acoustic guitar, female vocal, no singer, groovy bass line, male voice",heavy metal,"blues, reggae","dance rhythm, upbeat, syncopated, groovy double bass, uptempo","acoustic guitar, female vocal, no singer, groovy bass line, male voice, heavy metal, blues, reggae, dance rhythm, upbeat, syncopated, groovy double bass, uptempo",sample_4233
"keyboard harmony, steady drumming rhythm",suspenseful,hip hop,"steady rhythm, medium tempo","keyboard harmony, steady drumming rhythm, suspenseful, hip hop, steady rhythm, medium tempo",sample_4234
"percussion, e-bass, guitar solo, electronic drums","hypnotic, suspenseful, passionate","ballad, danceable","medium to uptempo, slow tempo","percussion, e-bass, guitar solo, electronic drums, hypnotic, suspenseful, passionate, ballad, danceable, medium to uptempo, slow tempo",sample_4235
punchy snare,"scary, inspiring, calm, people dancing",latin dance music,upbeat,"punchy snare, scary, inspiring, calm, people dancing, latin dance music, upbeat",sample_4236
no voices,"epic, energetic, dramatic, poignant",electronic music,slow tempo,"no voices, epic, energetic, dramatic, poignant, electronic music, slow tempo",sample_4237
"no voice, piano, female singer, no singer, passionate male vocal",fun,reggae,medium tempo,"no voice, piano, female singer, no singer, passionate male vocal, fun, reggae, medium tempo",sample_4238
"orchestra, guitar solo, no percussion",emotional,electronic,groovy,"orchestra, guitar solo, no percussion, emotional, electronic, groovy",sample_4239
"flat male vocal, flute",happy,"r&b, electronic music",slow to medium tempo,"flat male vocal, flute, happy, r&b, electronic music, slow to medium tempo",sample_4240
punchy kick,"fun, psychedelic, emotional, harsh, dramatic, passionate, calm","rock, dance music, pop","dance groove, syncopated snare","punchy kick, fun, psychedelic, emotional, harsh, dramatic, passionate, calm, rock, dance music, pop, dance groove, syncopated snare",sample_4241
"steady drumming, steady drumming rhythm, no percussion, male voice, acoustic guitar","joyful, soothing",soul,"fast tempo, groovy music, slow to medium tempo, uptempo, rhythm, medium to uptempo, groovy","steady drumming, steady drumming rhythm, no percussion, male voice, acoustic guitar, joyful, soothing, soul, fast tempo, groovy music, slow to medium tempo, uptempo, rhythm, medium to uptempo, groovy",sample_4242
"shimmering shakers, no voices, clapping, guitar solo, male vocal",ethereal,"house, western classical music, hip hop, rap","upbeat, slower to medium tempo, medium tempo, acoustic rhythm guitar chords, slow tempo","shimmering shakers, no voices, clapping, guitar solo, male vocal, ethereal, house, western classical music, hip hop, rap, upbeat, slower to medium tempo, medium tempo, acoustic rhythm guitar chords, slow tempo",sample_4243
"cello, clapping, claps","eerie, gentle, poignant, dark, cheerful, sad, harsh","techno, western classical music, rapping, folk, dance music, classical music",groovy synth bass,"cello, clapping, claps, eerie, gentle, poignant, dark, cheerful, sad, harsh, techno, western classical music, rapping, folk, dance music, classical music, groovy synth bass",sample_4244
"electric guitar, groovy bass line, punchy snare",romantic,classical,"dance rhythm, medium tempo","electric guitar, groovy bass line, punchy snare, romantic, classical, dance rhythm, medium tempo",sample_4245
"no voice, punchy kick, female singer, orchestra, digital drums, bass, piano","funk, funky, emotional","metal, folk song, electronic music, soul, soulful, cinematic, movie soundtrack","upbeat, afrobeat","no voice, punchy kick, female singer, orchestra, digital drums, bass, piano, funk, funky, emotional, metal, folk song, electronic music, soul, soulful, cinematic, movie soundtrack, upbeat, afrobeat",sample_4246
electric guitar,"poignant, sad","dance song, dance, ambient sounds, electronic music, pop rock",slow,"electric guitar, poignant, sad, dance song, dance, ambient sounds, electronic music, pop rock, slow",sample_4247
"keyboard harmony, female voice, guitar, orchestra, bass, steady drumming rhythm","passionate, sentimental, soothing, sensual, calming",pop,medium tempo,"keyboard harmony, female voice, guitar, orchestra, bass, steady drumming rhythm, passionate, sentimental, soothing, sensual, calming, pop, medium tempo",sample_4248
"no voices, drums, keyboard harmony, steady drumming rhythm",uplifting,"rock music, alternative rock, soul, ambient noises, rock, trap",fast tempo,"no voices, drums, keyboard harmony, steady drumming rhythm, uplifting, rock music, alternative rock, soul, ambient noises, rock, trap, fast tempo",sample_4249
"male voice, punchy snare, bass guitar, punchy kick, no singer","positive, meditative",folk,beatbox,"male voice, punchy snare, bass guitar, punchy kick, no singer, positive, meditative, folk, beatbox",sample_4250
cello,"soothing, heavy metal, energetic","meditation, soulful, pop, electronic music, electronic dance music, r&b, ambient noises, alternative rock, western classical music, dance song","acoustic rhythm guitar chords, beatbox, slick drumming rhythm","cello, soothing, heavy metal, energetic, meditation, soulful, pop, electronic music, electronic dance music, r&b, ambient noises, alternative rock, western classical music, dance song, acoustic rhythm guitar chords, beatbox, slick drumming rhythm",sample_4251
"acoustic guitar, groovy bass, drums, female voice, guitar solo, female singer, keyboard harmony",fun,folk,"groovy, medium tempo, beat boxing","acoustic guitar, groovy bass, drums, female voice, guitar solo, female singer, keyboard harmony, fun, folk, groovy, medium tempo, beat boxing",sample_4252
"strings, acoustic drums, shimmering shakers, flat male vocal","happy, mellow","alternative rock, dance music, trap, movie soundtrack, ambient, folk, cinematic, country music",groovy bass lines,"strings, acoustic drums, shimmering shakers, flat male vocal, happy, mellow, alternative rock, dance music, trap, movie soundtrack, ambient, folk, cinematic, country music, groovy bass lines",sample_4253
flat male vocal,hypnotic,dance music,rising pattern,"flat male vocal, hypnotic, dance music, rising pattern",sample_4254
"acoustic drums, tambourine, keyboard, no percussion",inspiring,reggae,"fast tempo, groovy bassline, groovy synth bass, dance rhythm, upbeat","acoustic drums, tambourine, keyboard, no percussion, inspiring, reggae, fast tempo, groovy bassline, groovy synth bass, dance rhythm, upbeat",sample_4255
electric guitar,"hypnotic, cheerful, inspiring, passionate","danceable, alternative rock","medium fast tempo, medium tempo","electric guitar, hypnotic, cheerful, inspiring, passionate, danceable, alternative rock, medium fast tempo, medium tempo",sample_4256
"keyboard harmony, groovy bass, keyboard","fun, exciting","chill, classical music",slow tempo,"keyboard harmony, groovy bass, keyboard, fun, exciting, chill, classical music, slow tempo",sample_4257
"guitar solo, cello, digital drums, acoustic guitar","aggressive, emotional",reggae,"4 on the floor kick pattern, dance groove, groovy bass lines","guitar solo, cello, digital drums, acoustic guitar, aggressive, emotional, reggae, 4 on the floor kick pattern, dance groove, groovy bass lines",sample_4258
"e-bass, groovy bass line, passionate male vocal","exciting, soft, fun","blues, classical, metal, pop, dance song, rap, trap, electronic dance music, reggae",groovy bass lines,"e-bass, groovy bass line, passionate male vocal, exciting, soft, fun, blues, classical, metal, pop, dance song, rap, trap, electronic dance music, reggae, groovy bass lines",sample_4259
shimmering shakers,exciting,movie music,"medium tempo, fast tempo","shimmering shakers, exciting, movie music, medium tempo, fast tempo",sample_4260
bass guitar,passionate,pop,mid tempo,"bass guitar, passionate, pop, mid tempo",sample_4261
"male vocalist, no singer, bass, electronic drums","meditative, positive, happy, poignant","trance, country music, movie music, classical",mid tempo,"male vocalist, no singer, bass, electronic drums, meditative, positive, happy, poignant, trance, country music, movie music, classical, mid tempo",sample_4262
"steady drumming, no voices, strings, male voice, flute",romantic,"latin dance music, hip hop, pop song, rock, indie, dance song",dance rhythm,"steady drumming, no voices, strings, male voice, flute, romantic, latin dance music, hip hop, pop song, rock, indie, dance song, dance rhythm",sample_4263
"flat male vocal, male vocal","soothing, people dancing, exciting, dreamy",trap,groovy bas slime,"flat male vocal, male vocal, soothing, people dancing, exciting, dreamy, trap, groovy bas slime",sample_4264
"steady drumming rhythm, groovy bass line, electronic drums, drums, e-bass, shimmering shakers","funky, eerie, playful, romantic, hard rock","rock music, rock, movie soundtrack, ambient sounds, folk song",rhythmic,"steady drumming rhythm, groovy bass line, electronic drums, drums, e-bass, shimmering shakers, funky, eerie, playful, romantic, hard rock, rock music, rock, movie soundtrack, ambient sounds, folk song, rhythmic",sample_4265
"punchy snare, bass guitar, no singer, female vocal, punchy kick","melancholic, suspenseful","classical, classical music, rap, rock music, folk song",beatboxing,"punchy snare, bass guitar, no singer, female vocal, punchy kick, melancholic, suspenseful, classical, classical music, rap, rock music, folk song, beatboxing",sample_4266
"groovy bass line, guitar, electric guitar, punchy snare, piano accompaniment, tambourine","chaotic, calm","hip hop, trap, soulful","polyrhythms, medium fast tempo","groovy bass line, guitar, electric guitar, punchy snare, piano accompaniment, tambourine, chaotic, calm, hip hop, trap, soulful, polyrhythms, medium fast tempo",sample_4267
"punchy snare, acoustic drums, drums","aggressive, spiritual",blues,groovy drumming rhythm,"punchy snare, acoustic drums, drums, aggressive, spiritual, blues, groovy drumming rhythm",sample_4268
"clapping, no voice, no voices, punchy snare, piano accompaniment, strings, acoustic drums","dramatic, gentle, emotional","ambient, western classical music",dance groove,"clapping, no voice, no voices, punchy snare, piano accompaniment, strings, acoustic drums, dramatic, gentle, emotional, ambient, western classical music, dance groove",sample_4269
"female voice, acoustic guitar, bass guitar, strings, bass, digital drums, male voice, electronic drums, claps","cheerful, harsh, soothing, hypnotic, fun, dreamy",alternative rock,"slow rock, groovy piano chords","female voice, acoustic guitar, bass guitar, strings, bass, digital drums, male voice, electronic drums, claps, cheerful, harsh, soothing, hypnotic, fun, dreamy, alternative rock, slow rock, groovy piano chords",sample_4270
guitar solo,"fun, mysterious","rock music, dance song, gospel, metal, ballad, trap, cinematic","rhythmic speech, medium tempo, dance rhythm","guitar solo, fun, mysterious, rock music, dance song, gospel, metal, ballad, trap, cinematic, rhythmic speech, medium tempo, dance rhythm",sample_4271
"male vocal, bass guitar",sad,"blues, r&b, rapping","afrobeat, groovy music, fast tempo","male vocal, bass guitar, sad, blues, r&b, rapping, afrobeat, groovy music, fast tempo",sample_4272
"electric guitar, cello, groovy bass, strings","passionate, calm, energetic, meditative, happy, psychedelic, emotional","dance, classical, pop, rapping, blues, meditation, movie soundtrack",medium tempo,"electric guitar, cello, groovy bass, strings, passionate, calm, energetic, meditative, happy, psychedelic, emotional, dance, classical, pop, rapping, blues, meditation, movie soundtrack, medium tempo",sample_4273
"female singer, shimmering shakers, guitar solo, no singer","playful, emotional, nostalgic",ambient noises,upbeat,"female singer, shimmering shakers, guitar solo, no singer, playful, emotional, nostalgic, ambient noises, upbeat",sample_4274
"groovy bass, steady drumming rhythm","energetic, funky","rock, latin dance music, dance song","rhythmic, slow tempo","groovy bass, steady drumming rhythm, energetic, funky, rock, latin dance music, dance song, rhythmic, slow tempo",sample_4275
"acoustic guitar, passionate male vocal","psychedelic, energetic, inspiring, dramatic","classical, country, electronic music","groovy bass lines, syncopated snare, fast tempo, rhythmic acoustic guitar, medium to uptempo, rhythmic","acoustic guitar, passionate male vocal, psychedelic, energetic, inspiring, dramatic, classical, country, electronic music, groovy bass lines, syncopated snare, fast tempo, rhythmic acoustic guitar, medium to uptempo, rhythmic",sample_4276
piano,passionate,electronic music,"medium tempo, fast tempo","piano, passionate, electronic music, medium tempo, fast tempo",sample_4277
"keyboard, female vocal, no percussion, no singer, bass",hypnotic,"pop rock, techno",medium tempo,"keyboard, female vocal, no percussion, no singer, bass, hypnotic, pop rock, techno, medium tempo",sample_4278
"female vocal, electric guitar, keyboard, orchestra, groovy bass line, bass guitar","chaotic, dark, calm, sentimental, sad",rap,"rising pattern, steady rhythm, groovy","female vocal, electric guitar, keyboard, orchestra, groovy bass line, bass guitar, chaotic, dark, calm, sentimental, sad, rap, rising pattern, steady rhythm, groovy",sample_4279
"no percussion, no voices","uplifting, fun, exciting, calm",techno,medium tempo,"no percussion, no voices, uplifting, fun, exciting, calm, techno, medium tempo",sample_4280
"male singer, violin, male vocal, keyboard accompaniment","playful, sensual",cinematic,"fast tempo, afrobeat, medium tempo, groovy bassline, slow tempo, rhythmic acoustic guitar","male singer, violin, male vocal, keyboard accompaniment, playful, sensual, cinematic, fast tempo, afrobeat, medium tempo, groovy bassline, slow tempo, rhythmic acoustic guitar",sample_4281
"electronic drums, percussion, acoustic guitar, male vocalist",calming,"folk, ambient noises, ambient, pop rock, rapping","slow, medium tempo, syncopated rhythms","electronic drums, percussion, acoustic guitar, male vocalist, calming, folk, ambient noises, ambient, pop rock, rapping, slow, medium tempo, syncopated rhythms",sample_4282
"female singer, percussion, electronic drums, keyboard accompaniment, guitar solo",cheerful,"ambient, rock, dance, classical music, pop, electronic dance music, dance music, chill, dance pop, folk, electronic music, ambient sounds, danceable",afrobeat,"female singer, percussion, electronic drums, keyboard accompaniment, guitar solo, cheerful, ambient, rock, dance, classical music, pop, electronic dance music, dance music, chill, dance pop, folk, electronic music, ambient sounds, danceable, afrobeat",sample_4283
male singer,melancholic,folk song,uptempo,"male singer, melancholic, folk song, uptempo",sample_4284
"acoustic drums, passionate male vocal, shimmering shakers, keyboard accompaniment","soft, aggressive","rap, house, pop, rock",rhythmic speech,"acoustic drums, passionate male vocal, shimmering shakers, keyboard accompaniment, soft, aggressive, rap, house, pop, rock, rhythmic speech",sample_4285
keyboard accompaniment,"melancholic, psychedelic, funky, poignant, energetic","ambient, movie soundtrack, trance","moderate tempo, fast tempo","keyboard accompaniment, melancholic, psychedelic, funky, poignant, energetic, ambient, movie soundtrack, trance, moderate tempo, fast tempo",sample_4286
"no singer, acoustic guitar, electronic drums","epic, uplifting, nostalgic, melancholic",folk music,strong drumming rhythm,"no singer, acoustic guitar, electronic drums, epic, uplifting, nostalgic, melancholic, folk music, strong drumming rhythm",sample_4287
"punchy snare, keyboard, groovy bass","calm, romantic","classical music, pop rock, soulful, meditation, latin dance music",uptempo,"punchy snare, keyboard, groovy bass, calm, romantic, classical music, pop rock, soulful, meditation, latin dance music, uptempo",sample_4288
"percussion, male voice singing, orchestra, tambourine, steady drumming rhythm",emotional,hip hop,slow tempo,"percussion, male voice singing, orchestra, tambourine, steady drumming rhythm, emotional, hip hop, slow tempo",sample_4289
"shimmering shakers, no percussion, guitar","aggressive, harsh","dance music, classical, techno, pop, classical music","strong drumming rhythm, mid tempo","shimmering shakers, no percussion, guitar, aggressive, harsh, dance music, classical, techno, pop, classical music, strong drumming rhythm, mid tempo",sample_4290
digital drums,"spiritual, poignant, intense, fun, dramatic, playful, energetic","r&b, trance, dance music",slower tempo,"digital drums, spiritual, poignant, intense, fun, dramatic, playful, energetic, r&b, trance, dance music, slower tempo",sample_4291
"steady drumming rhythm, piano accompaniment, keyboard, groovy bass",suspenseful,electro pop,"medium tempo, slow tempo, medium fast tempo, medium to uptempo, contemporary","steady drumming rhythm, piano accompaniment, keyboard, groovy bass, suspenseful, electro pop, medium tempo, slow tempo, medium fast tempo, medium to uptempo, contemporary",sample_4292
"strings, flute, electric guitar",dark,"dance, electronic music, folk music, rock music, jazz, pop","medium tempo, uptempo","strings, flute, electric guitar, dark, dance, electronic music, folk music, rock music, jazz, pop, medium tempo, uptempo",sample_4293
"keyboard harmony, steady drumming rhythm, groovy bass",joyful,western classical music,distorted guitar rhythm,"keyboard harmony, steady drumming rhythm, groovy bass, joyful, western classical music, distorted guitar rhythm",sample_4294
"punchy kick, flat male vocal, trumpets, female voice, male vocal, guitar solo",sentimental,"hip hop, rap, electronic dance music, classical music",medium fast tempo,"punchy kick, flat male vocal, trumpets, female voice, male vocal, guitar solo, sentimental, hip hop, rap, electronic dance music, classical music, medium fast tempo",sample_4295
punchy kick,"intense, calming, sensual, hard rock","country, electronic dance music","distorted guitar rhythm, groovy","punchy kick, intense, calming, sensual, hard rock, country, electronic dance music, distorted guitar rhythm, groovy",sample_4296
"no percussion, orchestra, punchy kick, e-bass","melancholic, mysterious","cinematic, rap, hip hop, western classical music","fast tempo, groovy music, dance groove, upbeat","no percussion, orchestra, punchy kick, e-bass, melancholic, mysterious, cinematic, rap, hip hop, western classical music, fast tempo, groovy music, dance groove, upbeat",sample_4297
"drums, male vocal, punchy kick, male singer","heavy metal, inspiring, intense","trap, movie soundtrack, r&b",slow tempo,"drums, male vocal, punchy kick, male singer, heavy metal, inspiring, intense, trap, movie soundtrack, r&b, slow tempo",sample_4298
"no voice, keyboard harmony, groovy bass",energetic,"soulful, chill",medium to uptempo,"no voice, keyboard harmony, groovy bass, energetic, soulful, chill, medium to uptempo",sample_4299
"percussion, e-bass, steady drumming rhythm, no singer, clapping",exciting,"electro pop, classical, techno, classical music","slow tempo, groovy piano chords","percussion, e-bass, steady drumming rhythm, no singer, clapping, exciting, electro pop, classical, techno, classical music, slow tempo, groovy piano chords",sample_4300
female singer,energetic,"rock music, techno, pop song, dance music",uptempo,"female singer, energetic, rock music, techno, pop song, dance music, uptempo",sample_4301
digital drums,exciting,"latin dance music, electro pop, pop, chill, folk song, metal, rock, jazz, trap, western classical music","dance rhythm, dance groove, beatboxing, slow tempo, syncopated snare","digital drums, exciting, latin dance music, electro pop, pop, chill, folk song, metal, rock, jazz, trap, western classical music, dance rhythm, dance groove, beatboxing, slow tempo, syncopated snare",sample_4302
"passionate male vocal, electric guitar, guitar",funky,"rapping, soul, ambient, trap, folk song, electronic dance music",medium fast tempo,"passionate male vocal, electric guitar, guitar, funky, rapping, soul, ambient, trap, folk song, electronic dance music, medium fast tempo",sample_4303
"acoustic drums, e-guitar, orchestra, male voice, bass guitar",playful,ambient,"slick drumming rhythm, groovy rhythm","acoustic drums, e-guitar, orchestra, male voice, bass guitar, playful, ambient, slick drumming rhythm, groovy rhythm",sample_4304
"no singer, bass guitar, shimmering cymbals, female singer, passionate female vocal, trumpets","melancholic, heavy metal, playful, funk",dance,medium tempo,"no singer, bass guitar, shimmering cymbals, female singer, passionate female vocal, trumpets, melancholic, heavy metal, playful, funk, dance, medium tempo",sample_4305
"punchy snare, bass guitar, flat male vocal, male voice, keyboard harmony","passionate, joyful, energetic",ambient,slow rock,"punchy snare, bass guitar, flat male vocal, male voice, keyboard harmony, passionate, joyful, energetic, ambient, slow rock",sample_4306
"cello, no voices","emotional, chaotic, energetic, inspiring, passionate, aggressive",pop,slow,"cello, no voices, emotional, chaotic, energetic, inspiring, passionate, aggressive, pop, slow",sample_4307
"drums, bass",ethereal,"dance pop, dance, latin dance music, rock music","acoustic rhythm guitar chords, groovy rhythm","drums, bass, ethereal, dance pop, dance, latin dance music, rock music, acoustic rhythm guitar chords, groovy rhythm",sample_4308
"e-guitar, female vocal, digital drums, drums",calm,"western classical music, r&b, rapping","groovy piano chords, moderate tempo, medium tempo","e-guitar, female vocal, digital drums, drums, calm, western classical music, r&b, rapping, groovy piano chords, moderate tempo, medium tempo",sample_4309
"no voices, violin, keyboard harmony, drums, punchy kick, steady drumming rhythm, shimmering shakers, acoustic drums",dreamy,movie soundtrack,fast tempo,"no voices, violin, keyboard harmony, drums, punchy kick, steady drumming rhythm, shimmering shakers, acoustic drums, dreamy, movie soundtrack, fast tempo",sample_4310
"punchy snare, passionate male vocal, female singer",nostalgic,classical,medium tempo,"punchy snare, passionate male vocal, female singer, nostalgic, classical, medium tempo",sample_4311
violin,passionate,"movie soundtrack, cinematic, dance music, techno, pop","groovy bas slime, medium tempo, groovy bassline","violin, passionate, movie soundtrack, cinematic, dance music, techno, pop, groovy bas slime, medium tempo, groovy bassline",sample_4312
"female vocal, steady drumming rhythm, male voice singing",intense,"house, classical music",fast tempo,"female vocal, steady drumming rhythm, male voice singing, intense, house, classical music, fast tempo",sample_4313
"groovy bass, keyboard, flute, bass guitar, female singer, acoustic guitar, no voice, guitar, steady drumming rhythm","joyful, energetic, aggressive, passionate, people dancing, romantic, calm",classical music,fast tempo,"groovy bass, keyboard, flute, bass guitar, female singer, acoustic guitar, no voice, guitar, steady drumming rhythm, joyful, energetic, aggressive, passionate, people dancing, romantic, calm, classical music, fast tempo",sample_4314
acoustic guitar,"cheerful, fun",ambient sounds,medium fast tempo,"acoustic guitar, cheerful, fun, ambient sounds, medium fast tempo",sample_4315
"steady drumming, piano accompaniment, tambourine, e-bass, guitar","passionate, poignant, cheerful","pop song, pop","medium to uptempo, upbeat","steady drumming, piano accompaniment, tambourine, e-bass, guitar, passionate, poignant, cheerful, pop song, pop, medium to uptempo, upbeat",sample_4316
"piano accompaniment, groovy bass line, digital drums, trumpets","soft, exciting","gospel, dance song",groovy music,"piano accompaniment, groovy bass line, digital drums, trumpets, soft, exciting, gospel, dance song, groovy music",sample_4317
"punchy kick, flat male vocal, electronic drums, no voice",passionate,pop,medium tempo,"punchy kick, flat male vocal, electronic drums, no voice, passionate, pop, medium tempo",sample_4318
"keyboard, flute, female singer, bass","passionate, calm, soft, scary, sentimental",dance,groovy,"keyboard, flute, female singer, bass, passionate, calm, soft, scary, sentimental, dance, groovy",sample_4319
punchy snare,"happy, soft rock, energetic, cheerful, joyful","danceable, alternative rock, electronic music",slow tempo,"punchy snare, happy, soft rock, energetic, cheerful, joyful, danceable, alternative rock, electronic music, slow tempo",sample_4320
steady drumming,mysterious,western classical music,syncopated harmony,"steady drumming, mysterious, western classical music, syncopated harmony",sample_4321
"male vocalist, female vocal, shimmering shakers",suspenseful,"jazz, pop, hip hop, ballad",groovy,"male vocalist, female vocal, shimmering shakers, suspenseful, jazz, pop, hip hop, ballad, groovy",sample_4322
"punchy kick, clapping, no voice","positive, suspenseful, gentle, mellow, melancholic, emotional, joyful, soothing, sentimental, scary",electro pop,fast tempo,"punchy kick, clapping, no voice, positive, suspenseful, gentle, mellow, melancholic, emotional, joyful, soothing, sentimental, scary, electro pop, fast tempo",sample_4323
"female voice, electric guitar","energetic, passionate, fun, epic, positive",electronic music,slow to medium tempo,"female voice, electric guitar, energetic, passionate, fun, epic, positive, electronic music, slow to medium tempo",sample_4324
steady drumming rhythm,"romantic, emotional, cheerful",western classical music,"slick drumming rhythm, rhythmic acoustic guitar","steady drumming rhythm, romantic, emotional, cheerful, western classical music, slick drumming rhythm, rhythmic acoustic guitar",sample_4325
"guitar, passionate male vocal, keyboard harmony","ethereal, happy, dramatic, soft rock, harsh","rock music, country music, country, danceable, folk, classical music, metal, rap, soul, dance song, techno, western classical music, classical","slow tempo, fast tempo, syncopated rhythms, groovy bass lines, dance rhythm","guitar, passionate male vocal, keyboard harmony, ethereal, happy, dramatic, soft rock, harsh, rock music, country music, country, danceable, folk, classical music, metal, rap, soul, dance song, techno, western classical music, classical, slow tempo, fast tempo, syncopated rhythms, groovy bass lines, dance rhythm",sample_4326
"male voice, male vocal","funk, psychedelic, sad","folk song, movie soundtrack",contemporary,"male voice, male vocal, funk, psychedelic, sad, folk song, movie soundtrack, contemporary",sample_4327
"acoustic guitar, male vocalist, flat male vocal, electric guitar, claps, cello, punchy snare, male singer","gentle, passionate",electronic dance music,"medium fast tempo, slow tempo, beatbox, rhythmic","acoustic guitar, male vocalist, flat male vocal, electric guitar, claps, cello, punchy snare, male singer, gentle, passionate, electronic dance music, medium fast tempo, slow tempo, beatbox, rhythmic",sample_4328
guitar,calm,gospel,"strong drumming rhythm, syncopated rhythms","guitar, calm, gospel, strong drumming rhythm, syncopated rhythms",sample_4329
piano,"chaotic, emotional, mysterious, poignant, passionate","rapping, rap, western classical music, country music, folk, classical music","medium tempo, dance groove","piano, chaotic, emotional, mysterious, poignant, passionate, rapping, rap, western classical music, country music, folk, classical music, medium tempo, dance groove",sample_4330
"piano, bass, clapping",melancholic,r&b,groovy music,"piano, bass, clapping, melancholic, r&b, groovy music",sample_4331
"male singer, percussion, keyboard harmony, male vocal","intense, heavy metal, aggressive",meditation,rhythmic speech,"male singer, percussion, keyboard harmony, male vocal, intense, heavy metal, aggressive, meditation, rhythmic speech",sample_4332
"clapping, strings, e-bass, electric guitar, steady drumming, no percussion, female vocal",exciting,electronic dance music,"groovy bass lines, slow to medium tempo, syncopated rhythms","clapping, strings, e-bass, electric guitar, steady drumming, no percussion, female vocal, exciting, electronic dance music, groovy bass lines, slow to medium tempo, syncopated rhythms",sample_4333
"keyboard, female voice","joyful, calming, energetic, positive, romantic","classical, soulful, gospel, rapping, electro pop, hip hop, techno, rock",groovy drumming rhythm,"keyboard, female voice, joyful, calming, energetic, positive, romantic, classical, soulful, gospel, rapping, electro pop, hip hop, techno, rock, groovy drumming rhythm",sample_4334
"groovy bass line, no voice, flute, percussion, steady drumming","intense, joyful, sad","pop, country music, danceable",slow,"groovy bass line, no voice, flute, percussion, steady drumming, intense, joyful, sad, pop, country music, danceable, slow",sample_4335
digital drums,energetic,folk music,"medium tempo, groovy bas slime","digital drums, energetic, folk music, medium tempo, groovy bas slime",sample_4336
"keyboard harmony, keyboard","uplifting, aggressive, soft rock",danceable,"medium tempo, rhythmic beat, fast tempo","keyboard harmony, keyboard, uplifting, aggressive, soft rock, danceable, medium tempo, rhythmic beat, fast tempo",sample_4337
"electric guitar, electronic drums","hard rock, positive, funk, eerie, fun","pop, country, pop rock","rhythmic, groovy rhythm, syncopated rhythms","electric guitar, electronic drums, hard rock, positive, funk, eerie, fun, pop, country, pop rock, rhythmic, groovy rhythm, syncopated rhythms",sample_4338
"female vocal, punchy snare, no voices, bass, male vocalist",passionate,folk,uptempo,"female vocal, punchy snare, no voices, bass, male vocalist, passionate, folk, uptempo",sample_4339
"tambourine, electric guitar, shimmering shakers","funky, happy",folk music,rhythmic speech,"tambourine, electric guitar, shimmering shakers, funky, happy, folk music, rhythmic speech",sample_4340
"punchy kick, female vocal, passionate female vocal, percussion","playful, sensual","ambient, hip hop, movie soundtrack",medium tempo,"punchy kick, female vocal, passionate female vocal, percussion, playful, sensual, ambient, hip hop, movie soundtrack, medium tempo",sample_4341
flute,harsh,"trap, alternative rock","slow tempo, fast tempo","flute, harsh, trap, alternative rock, slow tempo, fast tempo",sample_4342
"male voice singing, punchy kick, keyboard accompaniment",emotional,"cinematic, ambient","slower to medium tempo, polyrhythms, slow tempo","male voice singing, punchy kick, keyboard accompaniment, emotional, cinematic, ambient, slower to medium tempo, polyrhythms, slow tempo",sample_4343
"passionate male vocal, no voices",passionate,cinematic,"dance groove, syncopated, medium tempo","passionate male vocal, no voices, passionate, cinematic, dance groove, syncopated, medium tempo",sample_4344
